time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
684.3501,0.2449,0.9547,0.4244,357.6468,246.1869,286.0972
684.3629,0.2446,0.9542,0.4223,358.1366,245.9034,286.2126
684.373,0.2441,0.9536,0.4198,358.7998,245.4954,286.3086
684.3831,0.2435,0.9533,0.4173,359.6265,245.3609,287.3974
684.3942,0.2427,0.9526,0.4172,0.5881,245.5117,287.7083
684.4056,0.2434,0.952,0.4193,0.2898,246.8248,285.6941
684.4164,0.2444,0.9531,0.4206,359.8016,248.0387,286.7929
684.4276,0.2453,0.9536,0.4203,359.2176,247.8143,286.724
684.4387,0.2451,0.9538,0.4196,359.2266,246.7594,287.3253
684.4498,0.2455,0.9532,0.4202,359.2602,247.1823,286.9098
684.4611,0.2457,0.9528,0.4205,359.2234,247.5851,286.7855
684.4722,0.2455,0.9524,0.4202,359.4096,247.5271,286.6413
684.4834,0.2453,0.952,0.42,359.407,247.3274,286.5446
684.4944,0.2449,0.9516,0.4199,359.3278,247.1879,286.4494
684.5055,0.2447,0.9514,0.4199,359.3625,247.1759,286.3718
684.5166,0.2445,0.9515,0.4197,359.4259,247.1293,286.3623
684.5278,0.2442,0.9515,0.4195,359.4731,247.005,286.3698
684.5387,0.2442,0.9518,0.4196,359.4827,247.0156,286.5677
684.5502,0.2443,0.9523,0.4196,359.4339,247.168,286.6687
684.5616,0.2443,0.9523,0.4196,359.4473,247.1694,286.7104
684.5723,0.2443,0.9523,0.4197,359.4584,247.1595,286.6903
684.5836,0.2442,0.9522,0.4197,359.4672,247.1885,286.6505
684.5945,0.2441,0.9521,0.4198,359.487,247.2153,286.6183
684.6055,0.2441,0.9521,0.4198,359.4726,247.2279,286.6042
684.6169,0.2439,0.9521,0.4197,359.456,247.1537,286.6226
684.6279,0.2438,0.9521,0.4197,359.3984,247.0559,286.6477
684.6389,0.2438,0.9521,0.4199,359.3855,247.0156,286.612
684.65,0.2437,0.9521,0.4201,359.336,246.9124,286.5538
684.6609,0.2436,0.9521,0.4203,359.2521,246.7336,286.5454
684.6722,0.2434,0.9523,0.4204,359.0832,246.3673,286.5952
684.6834,0.2431,0.9524,0.4205,359.2533,246.1917,286.6009
684.6945,0.2429,0.9527,0.4206,358.9543,245.6678,286.4543
684.7053,0.2427,0.953,0.4211,358.4788,245.0737,286.3166
684.7168,0.2424,0.9533,0.4223,358.4874,245.1401,286.2115
684.7281,0.2423,0.9533,0.4242,358.3987,245.3797,285.6892
684.7388,0.2422,0.953,0.4265,358.0484,245.5546,284.9815
684.7497,0.2422,0.953,0.4291,357.8471,245.8488,284.905
684.7608,0.2424,0.9533,0.4328,358.1222,246.6548,285.7724
684.772,0.243,0.9536,0.4377,358.0466,247.934,286.1989
684.783,0.2439,0.9538,0.443,357.8006,249.2872,286.4108
684.7947,0.245,0.9541,0.4487,357.4115,250.5164,286.5311
684.8052,0.2459,0.9541,0.4542,356.9691,251.4132,286.5114
684.8165,0.2468,0.954,0.4596,356.4763,252.0093,286.2165
684.8277,0.2475,0.9536,0.4648,355.994,252.463,285.7199
684.8387,0.248,0.9531,0.4697,355.5429,252.6738,284.9887
684.8503,0.2483,0.9528,0.4743,355.1528,252.7795,284.4459
684.8609,0.2484,0.9527,0.4786,354.8527,252.8252,284.2102
684.8729,0.2483,0.9529,0.4827,354.7204,252.9879,284.2813
684.8834,0.2481,0.953,0.4867,354.6759,253.2408,284.379
684.895,0.2477,0.953,0.4904,354.7501,253.4738,284.3623
684.9059,0.2472,0.9528,0.4941,354.8545,253.601,284.1851
684.9167,0.2464,0.9524,0.4975,355.0388,253.571,283.9225
684.9277,0.2457,0.952,0.5007,355.2254,253.4966,283.7456
684.9388,0.2448,0.9518,0.5037,355.4323,253.4221,283.7579
684.95,0.244,0.9517,0.5065,355.5756,253.4065,283.9261
684.9614,0.2432,0.9517,0.5092,355.6035,253.4265,284.05
684.9722,0.2424,0.9515,0.5117,355.4806,253.46,283.9197
684.9832,0.2416,0.9514,0.5142,355.2778,253.4309,283.7308
684.9944,0.2408,0.9511,0.5166,355.0182,253.4291,283.4137
685.0051,0.2401,0.9508,0.519,354.8002,253.5235,283.0486
685.0164,0.2394,0.9506,0.5211,354.6766,253.6357,282.9071
685.0275,0.2387,0.9506,0.5229,354.7347,253.6776,283.0214
685.0386,0.238,0.9504,0.5246,355.0763,253.7695,283.237
685.0496,0.2373,0.9503,0.5262,355.4181,253.8709,283.3802
685.0609,0.2367,0.95,0.5276,355.7389,253.9901,283.4513
685.0719,0.2361,0.9497,0.529,355.9318,254.0723,283.409
685.0832,0.2357,0.9495,0.5304,356.0049,254.158,283.2871
685.0946,0.2353,0.9493,0.5317,355.9616,254.262,283.1554
685.1053,0.2351,0.9492,0.5329,355.8193,254.3416,283.1132
685.1165,0.2349,0.9492,0.5341,355.589,254.4221,283.0546
