time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
681.4609,0.2427,0.9542,0.4219,357.8469,246.784,286.5915
681.4735,0.2426,0.9537,0.4187,358.0777,246.1288,286.4363
681.4831,0.2423,0.9537,0.4152,358.6908,244.958,286.552
681.4939,0.2424,0.9535,0.4143,0.0397,246.1075,289.4767
681.5052,0.2447,0.955,0.4186,358.9504,249.3051,287.8436
681.5165,0.2472,0.9558,0.4193,358.1362,250.8605,288.368
681.5273,0.2481,0.9561,0.4186,358.3426,249.9688,288.5966
681.5385,0.249,0.9561,0.4179,358.633,249.6263,288.6906
681.5496,0.2499,0.956,0.4182,358.4142,250.1208,288.472
681.5608,0.2505,0.9561,0.4188,358.5712,251.1855,288.651
681.5718,0.2509,0.9561,0.4188,358.4235,251.2649,288.597
681.5829,0.2505,0.9559,0.4184,358.5213,250.9105,288.7516
681.5941,0.2499,0.9554,0.4184,358.759,250.945,288.584
681.6057,0.2494,0.955,0.4184,358.6974,250.6919,288.3785
681.6164,0.2489,0.9548,0.4183,358.7097,250.3694,288.4388
681.6273,0.2482,0.9546,0.4186,358.8209,250.1313,288.3153
681.6385,0.2478,0.9544,0.4187,358.8514,250.0139,288.2609
681.6497,0.2475,0.9543,0.4188,358.7074,249.7922,288.2849
681.6608,0.2473,0.9542,0.4191,358.6665,249.6644,288.2677
681.6718,0.247,0.9543,0.4192,358.6332,249.6307,288.2339
681.683,0.2468,0.9543,0.4191,358.5947,249.4546,288.1927
681.6941,0.2465,0.9543,0.419,358.6332,249.332,288.1253
681.7053,0.2463,0.9544,0.419,358.6548,249.249,288.0482
681.7165,0.2461,0.9545,0.4189,358.7386,249.1772,288.0053
681.7274,0.246,0.9546,0.4187,358.754,249.0858,287.9329
681.7386,0.2459,0.9548,0.4187,358.7177,249.0132,287.9424
681.7496,0.2459,0.9549,0.4187,358.6862,249.0013,287.9649
681.761,0.2459,0.955,0.4189,358.6328,248.9962,287.957
681.7718,0.2459,0.9549,0.4191,358.5876,248.8995,287.9536
681.7831,0.246,0.9548,0.4193,358.5473,248.8282,287.8937
681.7946,0.246,0.9545,0.4196,358.5002,248.7351,287.7823
681.8053,0.2458,0.9541,0.4197,358.4542,248.5493,287.6524
681.8163,0.2457,0.9537,0.4199,358.49,248.3499,287.5287
681.8275,0.2455,0.9535,0.42,358.4888,248.1013,287.3511
681.8386,0.2453,0.9536,0.4199,358.342,247.7528,287.4671
681.8498,0.2451,0.9538,0.42,358.2124,247.5055,287.5945
681.8608,0.2451,0.9542,0.4203,357.7899,247.0308,287.7466
681.8727,0.2451,0.9544,0.4209,357.4917,246.558,287.742
681.883,0.245,0.9544,0.4221,357.3943,246.5095,287.4561
681.8943,0.245,0.954,0.4239,357.1472,246.7177,286.6914
681.9054,0.2451,0.9537,0.4257,356.9049,246.7447,286.1219
681.9167,0.2453,0.9533,0.4283,357.2038,246.9294,286.132
681.9276,0.2458,0.9533,0.4316,357.4218,247.7588,286.7057
681.9386,0.2468,0.9536,0.4361,357.4416,249.1031,287.3105
681.9497,0.2479,0.954,0.4406,357.3462,250.2863,287.9134
681.961,0.2496,0.9545,0.446,357.0334,251.5625,288.5042
681.972,0.2511,0.9546,0.4513,356.6427,252.5588,288.4989
681.9832,0.2525,0.9546,0.4565,356.2681,253.423,288.2987
681.9942,0.2539,0.9544,0.4617,355.8212,254.0757,287.7506
682.0055,0.2552,0.9541,0.4669,355.4637,254.6907,287.162
682.0164,0.2562,0.9536,0.4718,355.2359,255.1469,286.4972
682.0275,0.2571,0.9533,0.4765,355.1045,255.4792,286.1737
682.0386,0.2578,0.9533,0.4809,355.1136,255.7652,286.1698
682.0496,0.2585,0.9532,0.4852,355.108,256.1248,286.134
682.0608,0.259,0.9532,0.4895,355.0243,256.4876,286.0276
682.0721,0.2596,0.9532,0.4937,354.868,256.8654,285.9564
682.0831,0.2601,0.9532,0.4978,354.6896,257.2319,285.8692
682.0943,0.2605,0.9531,0.5016,354.4733,257.4918,285.6932
682.1056,0.2608,0.9529,0.5054,354.2884,257.7136,285.4442
682.1166,0.2609,0.9527,0.5087,354.1783,257.8604,285.2385
682.1278,0.2609,0.9525,0.512,354.1645,257.9947,285.0943
682.139,0.2609,0.9523,0.5149,354.2113,258.1346,284.9869
682.15,0.2609,0.9522,0.5177,354.2153,258.276,284.8992
682.1616,0.2609,0.9523,0.5202,354.198,258.3867,284.9324
682.1727,0.2608,0.9521,0.5227,354.1766,258.5219,284.8539
682.1831,0.2607,0.9517,0.5251,354.1695,258.7228,284.5163
682.1943,0.2605,0.9513,0.5272,354.1483,258.8495,284.1999
682.2053,0.2602,0.9509,0.5291,354.1334,258.9,284.0062
682.2162,0.2599,0.9506,0.5307,354.1617,258.8511,283.8797
682.2276,0.2595,0.9502,0.5322,354.2159,258.8337,283.7935
682.2385,0.2592,0.9499,0.5336,354.2835,258.8663,283.7512
682.2498,0.2589,0.9496,0.5349,354.3493,258.9925,283.7298
