time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
729.2062,0.2409,0.9544,0.4171,2.0543,246.4565,287.346
729.2189,0.2412,0.9543,0.4171,1.9631,246.5927,287.3073
729.2281,0.2414,0.9542,0.4172,1.8551,246.7427,287.2563
729.2392,0.2415,0.954,0.4172,1.7945,246.8621,287.2137
729.2501,0.2416,0.9539,0.4172,1.6623,246.9305,287.1757
729.2615,0.2417,0.9538,0.4173,1.5476,247.0499,287.1441
729.2726,0.2419,0.9533,0.4175,1.493,247.1834,287.0997
729.2838,0.242,0.9531,0.4176,1.3557,247.3033,287.0743
729.2948,0.2422,0.9529,0.4177,1.232,247.4197,287.0294
729.306,0.2423,0.9525,0.4178,1.1581,247.5153,286.9817
729.3171,0.2423,0.952,0.4179,1.0997,247.5814,286.9435
729.3282,0.2423,0.9518,0.4179,1.0424,247.6041,286.9545
729.3393,0.2423,0.9516,0.4179,1.0036,247.6154,286.9137
729.3504,0.2422,0.9515,0.4179,0.9656,247.6358,286.9027
729.3618,0.2421,0.9514,0.4179,0.936,247.6178,286.9065
729.3727,0.2421,0.9515,0.418,0.9211,247.6257,286.9097
729.3839,0.2421,0.9516,0.4181,0.8776,247.6118,286.8826
729.395,0.2421,0.9517,0.4182,0.8571,247.5875,286.8496
729.4061,0.2421,0.9517,0.4185,0.8279,247.5262,286.7657
729.417,0.2421,0.9519,0.4186,0.8227,247.4272,286.7043
729.4283,0.242,0.9519,0.4188,0.8118,247.2829,286.626
729.4393,0.2419,0.9522,0.4188,0.8117,247.0433,286.5356
729.4505,0.2417,0.9524,0.4189,1.0431,246.7895,286.541
729.4617,0.2415,0.9525,0.4191,1.4165,246.5661,286.4284
729.4727,0.2416,0.953,0.4193,1.2142,245.9977,286.4319
729.4839,0.2415,0.9538,0.4199,0.9,245.7044,286.5543
729.4951,0.2416,0.9546,0.4205,0.5173,245.1135,286.3876
729.5062,0.2415,0.9552,0.4214,0.401,244.7511,286.4164
729.5174,0.2414,0.9554,0.423,0.8667,245.0516,286.3689
729.5284,0.2414,0.955,0.4254,0.9184,245.3408,285.4251
729.5394,0.2416,0.9552,0.4278,1.3854,245.9518,285.9127
729.5507,0.2422,0.956,0.4316,1.8995,247.3056,287.2531
729.5617,0.243,0.9569,0.4357,2.1721,248.6333,288.2198
729.5727,0.2443,0.9578,0.4408,2.313,250.2694,289.095
729.5838,0.2456,0.9584,0.446,2.2701,251.5944,289.4976
729.5952,0.2469,0.9588,0.4511,2.1003,252.4731,289.4076
729.6061,0.248,0.9588,0.456,1.6811,252.9417,288.8777
729.6171,0.2492,0.9587,0.4609,1.1673,253.2998,288.1508
729.6282,0.2502,0.9586,0.4656,0.6479,253.6352,287.4413
729.6396,0.2513,0.9586,0.4701,-0.0011,253.8423,286.875
729.6505,0.2522,0.9587,0.4744,359.4928,254.2334,286.6017
729.6617,0.2531,0.9587,0.4787,359.1553,254.7663,286.4647
729.6729,0.254,0.9587,0.4829,358.9303,255.2968,286.3933
729.684,0.2546,0.9587,0.4868,359.0172,255.8037,286.6613
729.6949,0.2551,0.9586,0.4905,359.2403,256.2628,286.892
729.7061,0.2556,0.9584,0.494,359.4264,256.6724,287.0033
729.7172,0.2559,0.9581,0.4973,359.6756,256.9373,287.0179
729.7283,0.2562,0.9579,0.5004,359.8083,257.1665,286.9907
729.7393,0.2563,0.9576,0.5032,359.7994,257.3294,286.8363
729.7505,0.2565,0.9574,0.5061,359.7049,257.4912,286.6583
729.7617,0.2565,0.9573,0.5087,359.5208,257.5922,286.5435
729.773,0.2565,0.9573,0.5111,359.251,257.6657,286.5388
729.7839,0.2565,0.9573,0.5133,359.0009,257.7598,286.456
729.7957,0.2564,0.9572,0.5156,358.808,257.9138,286.2039
729.806,0.2563,0.957,0.5178,358.6613,258.0728,285.8905
729.8172,0.2562,0.9566,0.5198,358.64,258.2395,285.5684
729.8286,0.2561,0.9563,0.5218,358.7056,258.4105,285.3252
729.8396,0.256,0.956,0.5237,358.8647,258.6016,285.2512
729.8507,0.256,0.9557,0.5255,359.0216,258.8161,285.2277
729.8617,0.2559,0.9553,0.5271,359.1235,259.036,285.1316
729.8731,0.2559,0.9549,0.5287,359.1277,259.1844,284.9472
729.8839,0.2559,0.9544,0.5301,359.0783,259.2731,284.715
729.8949,0.2558,0.954,0.5312,359.0196,259.3046,284.5432
729.9061,0.2557,0.9536,0.5322,358.9676,259.3525,284.437
729.9171,0.2556,0.9532,0.533,358.9631,259.4227,284.3364
729.9283,0.2555,0.9529,0.5338,358.9987,259.4774,284.2537
729.9394,0.2554,0.9526,0.5343,359.0974,259.5212,284.2132
