time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
957.6422,0.2421,0.9412,0.4279,351.8107,247.6344,278.7221
957.6549,0.2426,0.9417,0.4284,351.7875,248.0221,279.1387
957.6642,0.2433,0.9422,0.4288,351.8908,248.7661,279.4479
957.6752,0.2443,0.9423,0.4289,352.028,249.2148,279.4486
957.6864,0.2452,0.9424,0.4289,351.8064,249.332,279.5151
957.6974,0.246,0.9424,0.4294,351.7379,250.0102,279.4922
957.7084,0.2467,0.9424,0.4295,351.602,250.36,279.4138
957.7197,0.2469,0.9424,0.4295,351.4925,250.44,279.4745
957.7307,0.2471,0.9422,0.4295,351.4353,250.6172,279.4135
957.7419,0.2469,0.9421,0.4294,351.2493,250.5894,279.3349
957.7529,0.2465,0.9418,0.4292,351.1779,250.4619,279.2286
957.764,0.2462,0.9415,0.4291,351.0757,250.2813,279.1226
957.7758,0.2456,0.941,0.4289,350.9926,249.9852,278.939
957.7863,0.245,0.9404,0.4289,350.9102,249.6902,278.7162
957.7975,0.2443,0.9397,0.4287,350.8669,249.3493,278.4483
957.8085,0.2436,0.939,0.4285,350.9026,248.9515,278.3002
957.8198,0.2429,0.9387,0.4283,350.8697,248.6604,278.4022
957.8309,0.2425,0.9394,0.4282,350.5406,248.5949,279.0716
957.8419,0.2418,0.9397,0.4279,350.661,248.2346,279.0944
957.853,0.2415,0.9401,0.4277,350.7105,248.0768,279.2492
957.8643,0.2411,0.9402,0.4276,350.926,247.9425,279.2488
957.8752,0.2409,0.9405,0.4275,351.1692,247.8316,279.3505
957.8864,0.2408,0.9407,0.4273,351.3529,247.7545,279.4526
957.8975,0.2407,0.9407,0.4273,351.5028,247.7755,279.4369
957.9088,0.2407,0.9407,0.4273,351.6252,247.8284,279.3987
957.9197,0.2407,0.9407,0.4274,351.605,247.8414,279.4022
957.9312,0.2408,0.9406,0.4274,351.47,247.8636,279.3803
957.942,0.2409,0.9405,0.4275,351.4388,247.9113,279.3442
957.9532,0.2411,0.9402,0.4276,351.365,248.0487,279.2374
957.9644,0.2413,0.9401,0.4278,351.3256,248.1348,279.1734
957.9755,0.2414,0.94,0.4279,351.3197,248.1826,279.1285
957.9865,0.2416,0.9399,0.4281,351.3435,248.1948,279.0805
957.9977,0.2417,0.9397,0.4285,351.4145,248.121,279.0161
958.0088,0.2417,0.9393,0.4292,351.4349,247.7678,278.6852
958.0198,0.2417,0.9388,0.4301,351.4969,247.4618,278.3621
958.0309,0.2417,0.9387,0.4312,351.328,247.1428,278.1668
958.042,0.2417,0.9387,0.4323,351.3728,246.6787,278.193
958.0531,0.2419,0.9386,0.4344,352.0578,246.9832,278.8122
958.0641,0.2423,0.9383,0.4374,353.0876,247.8022,279.4073
958.0753,0.2431,0.938,0.4413,354.2849,248.9527,279.9576
958.0867,0.2439,0.9378,0.4456,354.929,250.0935,280.3595
958.0979,0.245,0.9379,0.4505,354.829,251.1863,280.4911
958.1088,0.2461,0.9382,0.4555,354.2557,252.0589,280.5414
958.1198,0.2471,0.9385,0.4607,353.1737,252.6559,280.3642
958.131,0.2479,0.9387,0.4658,352.0644,253.065,280.1023
958.142,0.2484,0.939,0.4706,351.1244,253.2781,280.1153
958.1531,0.2486,0.9392,0.4752,350.3972,253.2064,280.2582
958.1641,0.2488,0.939,0.4798,349.9844,253.3398,280.1573
958.1754,0.2486,0.9387,0.4844,349.9325,253.5896,279.9971
958.1865,0.2483,0.9385,0.4885,350.0393,253.7183,280.1239
958.1978,0.2476,0.9385,0.4923,350.3309,253.5763,280.4908
958.2084,0.2469,0.9383,0.4961,350.567,253.49,280.681
958.2198,0.2461,0.9378,0.4999,350.8191,253.6326,280.5072
958.2308,0.2455,0.9374,0.5038,351.0291,253.8577,280.2746
958.2422,0.245,0.9368,0.5079,351.1697,254.0951,280.0806
958.2529,0.2445,0.9364,0.5113,351.3079,254.2342,280.0594
958.2642,0.244,0.936,0.5145,351.499,254.3886,280.0978
958.2753,0.2434,0.9355,0.5173,351.6989,254.5703,280.0283
958.2864,0.2428,0.9351,0.5199,351.8428,254.6789,279.8796
958.2974,0.242,0.9348,0.5218,351.8928,254.6299,279.7301
958.3086,0.2411,0.9345,0.5236,351.9478,254.5696,279.4886
958.3198,0.24,0.9342,0.5248,352.0568,254.5056,279.2286
958.3309,0.2387,0.9342,0.5255,352.2372,254.3935,279.1524
958.3419,0.2373,0.9343,0.5261,352.3794,254.2376,279.1618
958.353,0.2356,0.9347,0.5261,352.4447,253.9564,279.2909
958.3641,0.2336,0.935,0.5259,352.4632,253.6072,279.3423
958.3752,0.2314,0.9352,0.5254,352.4838,253.1739,279.2466
958.3864,0.229,0.9354,0.5248,352.5644,252.7151,279.1175
