directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,targetAngle,type,cursor_rotation,target_vertPos,plane_setting,exp_version,home_x,home_y,home_z,trackerholderobject_movement_filename
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,30,2,29,604.9047,605.9048,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T030.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,31,2,30,606.4492,607.4269,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T031.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,32,2,31,607.9494,609.0271,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T032.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,33,2,32,609.5827,610.5609,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T033.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,34,2,33,611.1269,612.1047,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T034.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,35,2,34,612.6825,614.3492,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T035.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,36,2,35,614.8827,615.8268,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T036.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,37,2,36,616.4824,617.3824,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T037.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,38,2,37,618.0272,618.9825,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T038.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,39,2,38,619.6271,620.7047,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T039.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,40,2,39,621.3604,622.5826,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T040.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,41,2,40,623.1271,624.3829,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T041.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,42,3,1,625.0051,625.627,140,nocursor,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T042.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,43,3,2,626.7048,627.2271,120,nocursor,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T043.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,44,3,3,628.0493,628.5826,40,nocursor,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T044.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,45,3,4,629.3492,629.8493,100,nocursor,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T045.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,46,3,5,630.627,631.1492,60,nocursor,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T046.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,47,3,6,631.8492,632.3826,80,nocursor,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T047.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,48,3,7,633.0826,633.5494,120,nocursor,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T048.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,49,3,8,634.2828,634.7605,80,nocursor,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T049.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,50,3,9,635.4604,636.0051,140,nocursor,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T050.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,51,3,10,636.7493,637.2828,60,nocursor,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T051.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,52,3,11,638.0828,638.5271,40,nocursor,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T052.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,53,3,12,639.2049,639.6605,100,nocursor,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T053.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,54,4,1,640.4827,641.2051,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T054.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,55,4,2,641.8271,642.5828,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T055.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,56,4,3,643.1606,643.9272,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T056.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,57,4,4,644.4495,645.8494,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T057.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,58,4,5,646.4272,647.105,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T058.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,59,4,6,647.8272,648.4827,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T059.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,60,4,7,649.105,649.7495,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T060.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,61,4,8,650.4606,651.105,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T061.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,62,4,9,651.8053,652.6497,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T062.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,63,4,10,653.1497,653.883,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T063.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,64,4,11,654.4272,655.1498,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T064.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,65,4,12,655.7499,656.7498,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T065.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,66,4,13,657.3831,658.1052,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T066.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,67,4,14,658.6497,659.4834,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T067.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,68,5,1,660.0275,663.4496,100,nocursor,0,0,flat,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T068.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,69,5,2,664.1606,665.0052,120,nocursor,0,0,flat,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T069.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,70,5,3,665.6829,666.2054,60,nocursor,0,0,flat,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T070.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,71,5,4,666.7605,667.2607,80,nocursor,0,0,flat,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T071.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,72,5,5,667.9051,668.383,40,nocursor,0,0,flat,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T072.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,73,5,6,669.0497,669.5051,140,nocursor,0,0,flat,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T073.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,74,5,7,670.3496,670.7827,40,nocursor,0,0,flat,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T074.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,75,5,8,671.6053,672.0829,140,nocursor,0,0,flat,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T075.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,76,5,9,673.1496,673.5275,120,nocursor,0,0,flat,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T076.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,77,5,10,674.4607,674.8495,80,nocursor,0,0,flat,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T077.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,78,5,11,675.5828,676.0493,60,nocursor,0,0,flat,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T078.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,79,5,12,676.8275,677.2826,100,nocursor,0,0,flat,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T079.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,80,6,1,678.1607,679.3831,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T080.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,81,6,2,680.0506,680.9276,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T081.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,82,6,3,681.4609,682.2607,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T082.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,83,6,4,682.9499,683.7612,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T083.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,84,6,5,684.3501,685.1276,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T084.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,85,6,6,685.7279,686.4281,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T085.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,86,6,7,687.0835,687.8057,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T086.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,87,6,8,688.3615,689.206,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T087.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,88,6,9,689.7612,690.5836,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T088.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,89,6,10,691.1613,691.9502,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T089.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,90,6,11,692.5057,693.2614,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T090.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,91,6,12,693.8613,694.7612,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T091.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,92,6,13,695.2835,696.0836,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T092.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,93,6,14,696.6613,697.4506,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T093.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,94,7,1,698.0056,698.5057,60,nocursor,0,20,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T094.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,95,7,2,699.2502,699.6503,120,nocursor,0,20,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T095.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,96,7,3,700.3058,700.728,140,nocursor,0,20,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T096.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,97,7,4,701.5059,701.8503,80,nocursor,0,20,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T097.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,98,7,5,702.5058,702.9504,40,nocursor,0,20,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T098.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,99,7,6,703.6058,704.0278,100,nocursor,0,20,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T099.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,100,7,7,704.8836,705.228,60,nocursor,0,20,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T100.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,101,7,8,705.8837,706.3058,120,nocursor,0,20,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T101.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,102,7,9,707.2615,707.5058,80,nocursor,0,20,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T102.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,103,7,10,708.1615,708.6057,100,nocursor,0,20,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T103.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,104,7,11,709.8616,710.2057,140,nocursor,0,20,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T104.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,105,7,12,710.8838,711.3281,40,nocursor,0,20,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T105.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,106,8,1,712.0837,712.9503,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T106.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,107,8,2,713.5836,714.3504,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T107.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,108,8,3,715.1615,716.2059,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T108.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,109,8,4,716.706,717.4059,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T109.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,110,8,5,718.0285,719.1616,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T110.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,111,8,6,719.7616,720.5618,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T111.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,112,8,7,721.2282,722.2065,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T112.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,113,8,8,722.9506,723.7838,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T113.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,114,8,9,724.4617,725.4504,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T114.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,115,8,10,726.0505,726.8839,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T115.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,116,8,11,727.5283,728.3837,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T116.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,117,8,12,729.2062,729.9506,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T117.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,118,8,13,730.5616,731.4062,85,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T118.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,119,8,14,732.0505,732.8285,95,aligned,0,0,none,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T119.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,120,9,1,733.5062,734.206,60,nocursor,0,20,tilt,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T120.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,121,9,2,734.9061,735.306,80,nocursor,0,20,tilt,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T121.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,122,9,3,735.9059,736.3057,100,nocursor,0,20,tilt,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T122.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,123,9,4,737.3279,737.6279,140,nocursor,0,20,tilt,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T123.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,124,9,5,738.3614,738.8281,40,nocursor,0,20,tilt,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T124.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,125,9,6,739.5281,739.9502,120,nocursor,0,20,tilt,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T125.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,126,9,7,740.7502,741.1503,40,nocursor,0,20,tilt,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T126.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,127,9,8,742.0837,742.4503,60,nocursor,0,20,tilt,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T127.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,128,9,9,743.2061,743.6281,140,nocursor,0,20,tilt,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T128.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,129,9,10,744.5281,744.8839,100,nocursor,0,20,tilt,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T129.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,130,9,11,746.7615,747.2061,80,nocursor,0,20,tilt,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T130.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,131,9,12,747.9839,748.5839,120,nocursor,0,20,tilt,A,0.2450328,0.950036,0.4208063,trackerholderobject_movement_T131.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,132,10,1,749.3837,946.4111,90,instruction,0,0,none,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T132.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,133,11,1,946.4111,948.6532,85,aligned,0,0,none,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T133.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,134,11,2,949.7086,950.531,95,aligned,0,0,none,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T134.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,135,11,3,951.3088,952.0087,85,aligned,0,0,none,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T135.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,136,11,4,952.7532,953.5309,95,aligned,0,0,none,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T136.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,137,12,1,954.2754,956.6643,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T137.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,138,12,2,957.6422,960.109,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T138.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,139,12,3,961.1865,962.6425,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T139.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,140,12,4,966.2311,967.5421,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T140.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,141,12,5,968.2644,970.209,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T141.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,142,12,6,970.9866,971.9091,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T142.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,143,12,7,972.6646,973.5867,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T143.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,144,12,8,974.4424,975.3423,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T144.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,145,12,9,976.1646,977.109,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T145.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,146,12,10,977.7868,978.9089,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T146.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,147,12,11,979.8421,980.9644,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T147.csv
