time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
53.8063,0.2541,0.9364,0.434,22.5548,248.134,271.7224
53.81875,0.2531,0.9364,0.4336,23.2097,248.7908,273.2841
53.8284,0.252,0.9357,0.4327,24.1669,248.3459,272.6672
53.83938,0.2508,0.9349,0.4318,24.5209,248.2926,272.6128
53.8506,0.2493,0.9341,0.4304,25.6249,247.866,273.1026
53.86157,0.2478,0.9332,0.4291,26.5661,247.3566,273.1507
53.87275,0.2465,0.9325,0.4283,27.0127,246.7448,272.7666
53.88372,0.2456,0.9324,0.4277,27.1258,246.4822,272.9305
53.89504,0.245,0.9326,0.4276,27.1842,246.4967,273.0748
53.90607,0.245,0.9333,0.428,27.046,246.5638,273.3275
53.9171,0.2452,0.9337,0.4284,26.2606,246.8738,273.2955
53.92846,0.2452,0.9339,0.429,25.9664,247.0655,272.982
53.93967,0.2453,0.934,0.4295,25.6652,247.0999,272.6603
53.95061,0.2453,0.934,0.4299,25.3825,247.0225,272.4645
53.96187,0.2452,0.934,0.4302,25.2182,246.9886,272.314
53.97286,0.2451,0.934,0.4306,25.0875,246.9544,272.2062
53.9839,0.2451,0.934,0.4311,25.0361,247.0289,272.2933
53.99509,0.245,0.934,0.4318,25.1375,247.2226,272.5425
54.00631,0.2451,0.934,0.4328,25.3319,247.5421,272.9062
54.01728,0.2453,0.9339,0.4341,25.5187,247.8592,273.1634
54.02846,0.2456,0.9338,0.436,25.7353,248.25,273.2949
54.03985,0.2461,0.9336,0.4384,25.864,248.7064,273.3526
54.05063,0.2468,0.9335,0.4411,25.9184,249.1402,273.3336
54.0618,0.2476,0.9335,0.4443,25.8359,249.5583,273.2531
54.07303,0.2486,0.9335,0.4479,25.6306,249.9305,273.096
54.08405,0.2497,0.9336,0.452,25.2573,250.3204,272.781
54.09547,0.2508,0.9337,0.4562,24.8178,250.7005,272.3976
54.10624,0.252,0.9339,0.4607,24.4151,251.1294,272.193
54.11745,0.2531,0.9339,0.4651,24.1535,251.3861,272.0123
54.12819,0.2542,0.9339,0.4697,24.0387,251.5591,271.8047
54.13967,0.2553,0.9339,0.4746,24.0737,251.9216,271.7873
54.15056,0.2564,0.9338,0.4799,24.2881,252.3896,271.7643
54.16175,0.2575,0.9335,0.485,24.6111,252.8646,271.6909
54.17289,0.2586,0.9332,0.4899,24.9472,253.2713,271.5643
54.18388,0.2597,0.933,0.4949,25.2672,253.6703,271.5003
54.195,0.2608,0.933,0.4998,25.4657,254.0202,271.4724
54.20625,0.2619,0.9331,0.5047,25.4684,254.2724,271.3534
54.21733,0.2629,0.9331,0.5095,25.3345,254.428,271.0707
54.22846,0.264,0.9331,0.5142,25.061,254.4813,270.6389
54.2396,0.2649,0.9332,0.5187,24.7835,254.5316,270.3047
54.25083,0.2658,0.9332,0.523,24.6141,254.5492,269.9901
54.26186,0.2664,0.9332,0.5271,24.5832,254.6325,269.7469
54.27296,0.267,0.9333,0.5309,24.6658,254.8076,269.6425
54.28394,0.2674,0.9333,0.5344,24.9461,254.9552,269.5419
54.2951,0.2677,0.933,0.5377,25.3139,255.0363,269.3331
54.30632,0.2678,0.9328,0.5406,25.7366,255.0551,269.1163
54.31763,0.268,0.9327,0.5432,26.1061,255.1256,269.0442
54.32847,0.2682,0.9327,0.5456,26.3697,255.2426,269.058
54.33964,0.2683,0.9329,0.5476,26.4447,255.2904,268.9877
