timestamp,log_type,message
77.76258,Log,Reach Time: 0.6999969
78.82898,Log,Reach Time: 0.6200027
79.86193,Log,Reach Time: 0.5600052
81.00662,Log,Reach Time: 0.6200027
84.27346,Log,Reach Time: 2.679993
86.18459,Log,Reach Time: 0.8600006
87.58453,Log,Reach Time: 0.640007
88.77317,Log,Reach Time: 0.6199951
89.98455,Log,Reach Time: 0.6199951
91.16241,Log,Reach Time: 0.6199951
92.32903,Log,Reach Time: 0.6200027
93.54012,Log,Reach Time: 0.5600052
94.76253,Log,Reach Time: 0.659996
96.12915,Log,Reach Time: 0.7999954
96.80687,Log,setting to flat. current r_x: 0
97.60678,Log,Reach Time: 0.8000031
98.85112,Log,Reach Time: 0.4399948
100.0067,Log,Reach Time: 0.6399994
101.1621,Log,Reach Time: 0.5999985
102.3845,Log,Reach Time: 0.4799957
104.0068,Log,Reach Time: 0.5200043
105.1621,Log,Reach Time: 0.5199966
106.8625,Log,Reach Time: 0.5800018
108.0623,Log,Reach Time: 0.5599976
109.2289,Log,Reach Time: 0.4600067
110.5292,Log,Reach Time: 0.5400009
111.729,Log,Reach Time: 0.5600052
113.5292,Log,Reach Time: 1.099998
114.9626,Log,Reach Time: 0.8000031
116.3294,Log,Reach Time: 0.7400055
117.5404,Log,Reach Time: 0.7400055
118.8073,Log,Reach Time: 0.7200012
120.0069,Log,Reach Time: 0.7000046
121.2405,Log,Reach Time: 0.6600037
122.5849,Log,Reach Time: 0.659996
123.7294,Log,Reach Time: 0.5799942
124.9294,Log,Reach Time: 0.5999985
126.1294,Log,Reach Time: 0.6399994
127.9072,Log,Reach Time: 1.099998
129.185,Log,Reach Time: 0.6199951
130.2629,Log,Reach Time: 0.5800018
131.2405,Log,Reach Time: 0.3999939
132.4627,Log,Reach Time: 0.4599915
133.5628,Log,Reach Time: 0.4600067
134.7627,Log,Reach Time: 0.4799957
135.9073,Log,Reach Time: 0.5
137.0294,Log,Reach Time: 0.4400024
138.1628,Log,Reach Time: 0.480011
139.1852,Log,Reach Time: 0.3999939
140.3407,Log,Reach Time: 0.3800049
142.1852,Log,Reach Time: 0.6199951
143.4295,Log,Reach Time: 0.5400085
144.685,Log,Reach Time: 0.5599976
146.1075,Log,Reach Time: 0.7799988
147.3296,Log,Reach Time: 0.7200012
148.6629,Log,Reach Time: 0.7000122
149.8075,Log,Reach Time: 0.6000061
151.363,Log,Reach Time: 0.9400024
152.5851,Log,Reach Time: 0.5800018
153.863,Log,Reach Time: 0.6399994
155.0631,Log,Reach Time: 0.6199951
156.263,Log,Reach Time: 0.6600037
157.4408,Log,Reach Time: 0.6600037
158.8853,Log,Reach Time: 0.8999939
160.0632,Log,Reach Time: 0.6000061
161.4077,Log,Reach Time: 0.7399902
162.7298,Log,Reach Time: 0.6600037
164.3075,Log,Reach Time: 0.8800049
165.6298,Log,Reach Time: 0.5200043
167.2077,Log,Reach Time: 0.5800018
168.4076,Log,Reach Time: 0.5200043
169.8075,Log,Reach Time: 0.5600128
170.9863,Log,Reach Time: 0.5800018
172.2297,Log,Reach Time: 0.6000061
173.6852,Log,Reach Time: 0.519989
174.9078,Log,Reach Time: 0.5800018
176.0853,Log,Reach Time: 0.480011
178.0078,Log,Reach Time: 0.6399994
179.5075,Log,Reach Time: 0.5200043
292.2007,Log,Home Position Transformed: (0.2532376 0.9377515 0.426926)
294.0784,Log,running end and prepare
318.2677,Log,Home Position Transformed: (0.2532216 0.9386162 0.4258288)
332.2912,Log,Reach Time: 5.880005
334.1911,Log,Reach Time: 0.7999878
335.7357,Log,Reach Time: 0.6400146
337.2248,Log,Reach Time: 0.6199951
337.9908,Log,setting to flat. current r_x: 340
340.0021,Log,Reach Time: 2.02002
342.1466,Log,Reach Time: 1.179993
344.1242,Log,Reach Time: 1.140015
346.4026,Log,Reach Time: 1.519989
347.9467,Log,Reach Time: 0.8399963
349.4465,Log,Reach Time: 0.7000122
351.3023,Log,Reach Time: 1.139984
353.1245,Log,Reach Time: 1
354.7245,Log,Reach Time: 0.8999939
356.4244,Log,Reach Time: 0.9599915
357.8469,Log,Reach Time: 0.7600098
359.3022,Log,Reach Time: 0.8399963
361.0246,Log,Reach Time: 0.9400024
362.9691,Log,Reach Time: 1.23999
364.7804,Log,Reach Time: 1.040009
366.5802,Log,Reach Time: 0.8800049
368.5247,Log,Reach Time: 1.119995
370.0912,Log,Reach Time: 0.8399963
371.8248,Log,Reach Time: 0.7399902
373.2029,Log,Reach Time: 0.7399902
374.6802,Log,Reach Time: 0.7799988
376.1023,Log,Reach Time: 0.8000183
377.5471,Log,Reach Time: 0.7999878
378.8803,Log,Reach Time: 0.7200012
380.3293,Log,Reach Time: 0.8199768
381.7027,Log,Reach Time: 0.6999817
383.1471,Log,Reach Time: 0.7399902
384.547,Log,Reach Time: 0.7599792
385.9472,Log,Reach Time: 0.7600098
387.7249,Log,Reach Time: 1.180023
389.2249,Log,Reach Time: 0.6400146
390.6472,Log,Reach Time: 0.7200012
391.9694,Log,Reach Time: 0.7000122
393.4807,Log,Reach Time: 0.8999939
394.8472,Log,Reach Time: 0.6199951
396.2695,Log,Reach Time: 0.6999817
397.6029,Log,Reach Time: 0.6800232
398.9809,Log,Reach Time: 0.7399902
400.5513,Log,Reach Time: 0.8999939
402.4249,Log,Reach Time: 1.059998
404.0251,Log,Reach Time: 0.7799988
405.3473,Log,Reach Time: 0.6799927
406.8028,Log,Reach Time: 0.7999878
408.1474,Log,Reach Time: 0.7200012
409.4694,Log,Reach Time: 0.7399902
411.0028,Log,Reach Time: 0.7799988
412.4805,Log,Reach Time: 0.7799988
413.8808,Log,Reach Time: 0.7200012
415.2253,Log,Reach Time: 0.7400208
417.0031,Log,Reach Time: 1.119995
418.8253,Log,Reach Time: 0.7999878
420.2698,Log,Reach Time: 0.7399902
422.2031,Log,Reach Time: 1.23999
423.6698,Log,Reach Time: 0.7400208
424.9253,Log,Reach Time: 0.6999817
427.2032,Log,Reach Time: 0.8399963
428.8479,Log,Reach Time: 0.980011
430.303,Log,Reach Time: 0.7999878
431.7035,Log,Reach Time: 0.7399902
433.3254,Log,Reach Time: 0.9799805
434.6033,Log,Reach Time: 0.6999817
435.9476,Log,Reach Time: 0.7400208
437.6256,Log,Reach Time: 0.8800049
439.0253,Log,Reach Time: 0.7200012
440.3031,Log,Reach Time: 0.6399841
441.8811,Log,Reach Time: 0.9000244
443.3477,Log,Reach Time: 0.7799988
444.73,Log,Reach Time: 0.7000122
446.0702,Log,Reach Time: 0.6400146
447.3747,Log,Reach Time: 0.6399841
449.0477,Log,Reach Time: 1.039978
451.1077,Log,Reach Time: 0.7799988
452.4255,Log,Reach Time: 0.6999817
454.0256,Log,Reach Time: 1.019989
455.3812,Log,Reach Time: 0.6400146
456.6258,Log,Reach Time: 0.6199951
457.9525,Log,Reach Time: 0.7600098
459.1034,Log,Reach Time: 0.539978
461.1703,Log,Reach Time: 0.7600098
462.4484,Log,Reach Time: 0.6400146
463.6703,Log,Reach Time: 0.6800232
464.7702,Log,Reach Time: 0.4599915
465.948,Log,Reach Time: 0.480011
467.9077,Log,Reach Time: 1.420013
468.9816,Log,Reach Time: 0.4400024
470.3481,Log,Reach Time: 0.7400208
471.4478,Log,Reach Time: 0.5
472.548,Log,Reach Time: 0.5
473.7481,Log,Reach Time: 0.6199951
474.8482,Log,Reach Time: 0.6000061
476.2261,Log,Reach Time: 0.8200073
477.8487,Log,Reach Time: 0.5400085
480.748,Log,Reach Time: 0.6799927
482.0261,Log,Reach Time: 0.5400085
484.804,Log,Reach Time: 0.6600037
486.1815,Log,Reach Time: 0.5800171
487.326,Log,Reach Time: 0.5999756
489.5827,Log,Reach Time: 0.6000061
490.9818,Log,Reach Time: 0.539978
492.5261,Log,Reach Time: 0.6000061
493.6707,Log,Reach Time: 0.5200195
495.8706,Log,Reach Time: 0.6600037
496.7708,Log,setting to flat. current r_x: 1.001791E-05
498.071,Log,Reach Time: 1.300018
499.8702,Log,Reach Time: 1.040009
501.2035,Log,Reach Time: 0.6600037
504.9706,Log,Reach Time: 3.160004
506.8708,Log,Reach Time: 0.8999939
508.6707,Log,Reach Time: 0.7000122
509.9819,Log,Reach Time: 0.6600037
511.3089,Log,Reach Time: 0.7200012
512.6708,Log,Reach Time: 0.8399963
513.8265,Log,Reach Time: 0.460022
515.0267,Log,Reach Time: 0.539978
516.9263,Log,Reach Time: 0.6199951
518.1528,Log,Reach Time: 0.6200562
519.2817,Log,Reach Time: 0.539978
519.8263,Log,setting to flat. current r_x: 0
520.2264,Log,Reach Time: 0.3999634
521.827,Log,Reach Time: 0.5200195
523.1489,Log,Reach Time: 0.5400391
524.46,Log,Reach Time: 0.6799927
527.9266,Log,Reach Time: 0.7799683
529.4822,Log,Reach Time: 0.5999756
532.1043,Log,Reach Time: 0.7399902
533.449,Log,Reach Time: 0.5800171
535.6045,Log,Reach Time: 0.7199707
537.1044,Log,Reach Time: 0.6400146
539.0045,Log,Reach Time: 0.7600098
540.7487,Log,Reach Time: 0.7000122
541.5711,Log,setting to flat. current r_x: 0
542.4489,Log,Reach Time: 0.8800049
543.7489,Log,Reach Time: 0.7200317
545.2601,Log,Reach Time: 0.7400513
547.1044,Log,Reach Time: 0.7799683
548.3315,Log,Reach Time: 0.7200317
549.9044,Log,Reach Time: 0.7199707
551.2861,Log,Reach Time: 0.8599854
552.5497,Log,Reach Time: 0.7000122
553.749,Log,Reach Time: 0.6199951
554.9822,Log,Reach Time: 0.7000122
556.2492,Log,Reach Time: 0.6400146
557.4823,Log,Reach Time: 0.5999756
558.649,Log,Reach Time: 0.5400391
559.8712,Log,Reach Time: 0.6199951
560.931,Log,Reach Time: 0.5200195
562.5825,Log,Reach Time: 0.5200195
563.9604,Log,Reach Time: 0.5599976
565.5048,Log,Reach Time: 0.6799927
566.705,Log,Reach Time: 0.6000366
567.9493,Log,Reach Time: 0.5200195
570.6829,Log,Reach Time: 0.7000122
571.9495,Log,Reach Time: 0.6199951
573.149,Log,Reach Time: 0.5
574.527,Log,Reach Time: 0.6199951
576.0053,Log,Reach Time: 0.6600342
577.1828,Log,Reach Time: 0.5999756
578.0276,Log,setting to flat. current r_x: 0
579.0826,Log,Reach Time: 1.060059
580.6051,Log,Reach Time: 0.6799927
582.3495,Log,Reach Time: 1.179993
583.8273,Log,Reach Time: 0.6799927
585.1051,Log,Reach Time: 0.7399902
586.405,Log,Reach Time: 0.7199707
588.5607,Log,Reach Time: 1.559998
589.9829,Log,Reach Time: 0.7000122
591.3826,Log,Reach Time: 0.7999878
592.6829,Log,Reach Time: 0.7000122
594.1273,Log,Reach Time: 0.7600098
595.4272,Log,Reach Time: 0.6199951
596.7604,Log,Reach Time: 0.7000122
598.0829,Log,Reach Time: 0.6600342
599.5829,Log,Reach Time: 0.9200439
601.0499,Log,Reach Time: 0.6199951
602.2832,Log,Reach Time: 0.5599976
603.5652,Log,Reach Time: 0.5400391
605.5497,Log,Reach Time: 0.6400146
606.8832,Log,Reach Time: 0.6600342
608.9053,Log,Reach Time: 0.6599731
610.3497,Log,Reach Time: 0.6199951
611.7056,Log,Reach Time: 0.5800171
612.9609,Log,Reach Time: 0.539978
615.0272,Log,Reach Time: 0.6799927
616.1829,Log,Reach Time: 0.6199951
720.4425,Log,Home Position Transformed: (0.2499221 0.9335678 0.4266479)
721.5204,Log,running end and prepare
721.5204,Log,setting to flat. current r_x: 340
724.7439,Log,Reach Time: 3.220032
726.7513,Log,Reach Time: 0.9199829
728.2843,Log,Reach Time: 0.6799927
729.6622,Log,Reach Time: 0.6199951
731.1511,Log,Reach Time: 0.7199707
732.6401,Log,Reach Time: 0.7799683
733.9222,Log,Reach Time: 0.5999756
735.1512,Log,Reach Time: 0.6399536
736.3844,Log,Reach Time: 0.6199951
737.7068,Log,Reach Time: 0.7400513
739.3843,Log,Reach Time: 1.02002
740.7664,Log,Reach Time: 0.6200562
742.0287,Log,Reach Time: 0.6199951
743.2064,Log,Reach Time: 0.6200562
744.3292,Log,Reach Time: 0.5200195
746.0402,Log,Reach Time: 1.119995
747.2624,Log,Reach Time: 0.6200562
748.3289,Log,Reach Time: 0.5
749.5067,Log,Reach Time: 0.4800415
750.7402,Log,Reach Time: 0.6199951
751.9068,Log,Reach Time: 0.5799561
753.0289,Log,Reach Time: 0.5199585
754.207,Log,Reach Time: 0.6000366
756.1068,Log,Reach Time: 0.7000122
757.2625,Log,Reach Time: 0.6000366
758.4065,Log,Reach Time: 0.5799561
759.5068,Log,Reach Time: 0.5599976
760.6847,Log,Reach Time: 0.5599976
761.8069,Log,Reach Time: 0.5599976
763.0403,Log,Reach Time: 0.6199951
764.2292,Log,Reach Time: 0.5599976
766.2292,Log,Reach Time: 0.6400146
767.929,Log,Reach Time: 0.7199707
769.2625,Log,Reach Time: 0.7400513
770.4846,Log,Reach Time: 0.5999756
771.7068,Log,Reach Time: 0.6800537
772.9066,Log,Reach Time: 0.6199951
774.2292,Log,Reach Time: 0.7199707
775.3846,Log,Reach Time: 0.5400391
776.9073,Log,Reach Time: 0.8200073
778.1406,Log,Reach Time: 0.5599976
780.0408,Log,Reach Time: 0.6400146
781.4294,Log,Reach Time: 0.5800171
782.8076,Log,Reach Time: 0.5
784.3628,Log,Reach Time: 0.5800171
785.5851,Log,Reach Time: 0.5799561
786.9076,Log,Reach Time: 0.6199951
788.7407,Log,Reach Time: 0.6600342
789.8627,Log,Reach Time: 0.5800171
791.7893,Log,Reach Time: 0.6799927
793.0345,Log,Reach Time: 0.5599976
795.5408,Log,Reach Time: 0.7199707
797.9634,Log,setting to flat. current r_x: 1.001791E-05
799.0409,Log,Reach Time: 1.080017
801.041,Log,Reach Time: 1.119995
802.7072,Log,Reach Time: 0.6600342
804.0634,Log,Reach Time: 0.6799927
805.7297,Log,Reach Time: 0.7399902
807.0851,Log,Reach Time: 0.8399658
808.4074,Log,Reach Time: 0.7399902
809.6852,Log,Reach Time: 0.6600342
810.9231,Log,Reach Time: 0.6599731
812.3079,Log,Reach Time: 0.7399902
813.4637,Log,Reach Time: 0.6399536
814.763,Log,Reach Time: 0.7400513
816.0076,Log,Reach Time: 0.6400146
817.2631,Log,Reach Time: 0.6600342
817.8409,Log,setting to flat. current r_x: 0
818.2852,Log,Reach Time: 0.4400024
820.5076,Log,Reach Time: 0.6000366
822.8409,Log,Reach Time: 0.7199707
824.4299,Log,Reach Time: 0.7000122
826.2634,Log,Reach Time: 0.6800537
827.7632,Log,Reach Time: 0.6000366
829.6078,Log,Reach Time: 0.6599731
830.93,Log,Reach Time: 0.539978
832.8852,Log,Reach Time: 0.6600342
834.33,Log,Reach Time: 0.7200317
837.0853,Log,Reach Time: 0.7599487
838.9855,Log,Reach Time: 0.6400146
840.1079,Log,setting to flat. current r_x: 0
841.1302,Log,Reach Time: 1.02002
842.5413,Log,Reach Time: 0.7199707
843.7635,Log,Reach Time: 0.6200562
844.9636,Log,Reach Time: 0.6599731
846.1859,Log,Reach Time: 0.6799927
848.2856,Log,Reach Time: 0.7600098
849.4412,Log,Reach Time: 0.6400146
850.7079,Log,Reach Time: 0.6199951
853.886,Log,Reach Time: 2.619995
855.8854,Log,Reach Time: 0.9000244
857.3301,Log,Reach Time: 0.6600342
858.6303,Log,Reach Time: 0.6400146
859.9635,Log,Reach Time: 0.7999878
861.3236,Log,Reach Time: 0.7600098
862.6303,Log,Reach Time: 0.6600342
864.1238,Log,Reach Time: 0.5599976
865.835,Log,Reach Time: 0.5599976
867.5859,Log,Reach Time: 0.6799927
868.7988,Log,Reach Time: 0.5999756
870.1749,Log,Reach Time: 0.539978
872.2305,Log,Reach Time: 0.5800171
873.7862,Log,Reach Time: 0.5800171
877.1755,Log,Reach Time: 0.7000122
879.2306,Log,Reach Time: 0.7000122
880.7862,Log,Reach Time: 0.6199951
882.2418,Log,Reach Time: 0.5400391
883.0865,Log,setting to flat. current r_x: 0
884.2861,Log,Reach Time: 1.200012
885.9305,Log,Reach Time: 0.7000122
887.3861,Log,Reach Time: 0.7000122
888.6085,Log,Reach Time: 0.5999756
889.864,Log,Reach Time: 0.7200317
891.6864,Log,Reach Time: 0.7200317
892.9639,Log,Reach Time: 0.7199707
894.2864,Log,Reach Time: 0.7799683
895.5309,Log,Reach Time: 0.7199707
896.7421,Log,Reach Time: 0.6400146
898.0862,Log,Reach Time: 0.6799927
899.4085,Log,Reach Time: 0.6599731
900.6863,Log,Reach Time: 0.6799927
901.886,Log,Reach Time: 0.6400146
903.186,Log,Reach Time: 0.6799927
904.8643,Log,Reach Time: 0.5999756
906.1416,Log,Reach Time: 0.539978
907.9086,Log,Reach Time: 0.6599731
910.2643,Log,Reach Time: 0.6800537
911.8309,Log,Reach Time: 0.6000366
913.3085,Log,Reach Time: 0.539978
915.1863,Log,Reach Time: 0.6600342
916.6867,Log,Reach Time: 0.6400146
918.331,Log,Reach Time: 0.6400146
919.7866,Log,Reach Time: 0.7600098
922.4639,Log,Reach Time: 0.6599731
