time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
445.3875,0.2647,0.9419,0.4286,347.8096,250.7475,286.8087
445.4004,0.2657,0.9415,0.4286,347.8999,250.7985,287.0076
445.4099,0.2667,0.9412,0.4287,347.9456,251.3375,286.868
445.4207,0.2672,0.9408,0.4289,347.9289,251.6722,286.8262
445.4317,0.2677,0.9404,0.4291,347.6621,251.9012,286.6481
445.4431,0.2675,0.9397,0.4292,347.4189,251.8424,286.3278
445.4542,0.2673,0.9392,0.4292,347.2316,251.9305,286.2489
445.4652,0.2668,0.9387,0.4294,347.1507,251.8051,286.0448
445.4763,0.2661,0.9383,0.4297,347.1255,251.5365,285.8428
445.4875,0.2655,0.9381,0.4298,347.0702,251.2435,285.8516
445.4985,0.2648,0.9383,0.4299,347.0639,250.8464,286.0417
445.5099,0.2643,0.9387,0.4301,347.0438,250.5332,286.256
445.5207,0.2637,0.9393,0.43,346.9612,249.9782,286.6476
445.5323,0.263,0.9401,0.43,347.0168,249.4888,287.0975
445.5431,0.2622,0.9409,0.4301,347.099,249.0837,287.4346
445.554,0.2615,0.9419,0.4299,347.1769,248.5591,287.9066
445.5653,0.2607,0.9428,0.4298,347.3855,247.9734,288.3231
445.5763,0.2599,0.9437,0.4296,347.5804,247.4079,288.6534
445.5872,0.2591,0.9445,0.4295,347.7082,246.8322,288.9634
445.5985,0.258,0.945,0.4296,348.0679,246.5174,289.0098
445.6097,0.2571,0.9453,0.4298,348.3514,246.2598,288.9601
445.6209,0.2562,0.9455,0.4302,348.4569,246.0787,288.6359
445.632,0.2552,0.9454,0.4307,348.4662,245.6649,288.1677
445.643,0.2543,0.9454,0.4312,348.4399,245.4014,287.8435
445.6542,0.2536,0.9452,0.4321,348.1404,245.2678,287.485
445.6653,0.2531,0.9452,0.4335,347.7997,245.725,287.4217
445.6765,0.2528,0.9454,0.4354,347.3388,246.5316,287.2832
445.6876,0.2525,0.9456,0.4374,346.9306,247.1609,287.1883
445.6986,0.2522,0.9461,0.4396,347.4091,248.6055,288.4077
445.7097,0.2516,0.9463,0.4418,348.1228,249.3535,289.0325
445.7209,0.2507,0.9462,0.444,348.7339,249.6154,289.3185
445.732,0.2498,0.9464,0.4461,349.0302,249.7324,289.5548
445.7433,0.2488,0.9463,0.4484,348.9565,249.6053,289.3713
445.7543,0.2478,0.9464,0.4509,348.6937,249.7822,289.0645
445.7653,0.2468,0.9466,0.4534,348.3585,250.0472,288.8954
445.7766,0.2459,0.9469,0.4558,348.0266,250.3137,288.8695
445.7875,0.2448,0.9472,0.4582,347.8668,250.5589,288.8966
445.7987,0.2435,0.9474,0.4606,347.9046,250.8043,288.9837
445.8099,0.2421,0.9477,0.4629,348.0359,251.0077,289.1215
445.821,0.2405,0.9479,0.465,348.3723,251.081,289.3679
445.8324,0.239,0.9481,0.4671,348.6049,251.1356,289.4964
445.8433,0.2372,0.9481,0.4693,348.7924,251.1628,289.4382
445.8543,0.2356,0.9481,0.4716,348.8631,251.3111,289.3954
445.8654,0.234,0.9482,0.4739,348.8512,251.5111,289.444
445.8764,0.2324,0.9483,0.4763,348.7923,251.7197,289.5293
445.8875,0.2308,0.9482,0.4786,348.7879,251.9328,289.578
445.8987,0.2291,0.9481,0.481,348.8231,252.134,289.551
445.9099,0.2275,0.9479,0.4832,348.8908,252.2776,289.5836
445.9209,0.2257,0.9477,0.4855,349.0032,252.3644,289.6776
445.9321,0.224,0.9475,0.4877,349.1574,252.476,289.7236
445.9431,0.2222,0.9472,0.4899,349.3368,252.6174,289.6611
445.9543,0.2205,0.9468,0.4921,349.3784,252.7736,289.5172
445.9654,0.2188,0.9465,0.4943,349.3694,252.9146,289.3961
445.9764,0.2172,0.9462,0.4963,349.316,252.9891,289.318
445.9875,0.2155,0.9459,0.4983,349.3759,253.046,289.2882
445.9992,0.2139,0.9457,0.5003,349.5709,253.2188,289.3854
446.01,0.2123,0.9454,0.5022,349.7611,253.3848,289.5207
446.0209,0.2107,0.9451,0.5041,350.0077,253.5184,289.6707
446.032,0.2089,0.9448,0.5059,350.1548,253.5795,289.6479
446.0432,0.2072,0.9443,0.5075,350.1461,253.5365,289.4398
446.0542,0.2054,0.9438,0.5091,350.0254,253.4328,289.1768
446.0653,0.2035,0.9432,0.5107,349.8936,253.3473,288.9319
446.0764,0.2017,0.9426,0.5121,349.8275,253.2972,288.6847
446.0876,0.1999,0.9421,0.5135,349.8557,253.2875,288.6121
446.0988,0.198,0.9416,0.5148,350.0378,253.3466,288.7154
446.11,0.1962,0.941,0.516,350.363,253.4288,288.8658
446.1209,0.1942,0.9404,0.517,350.8541,253.4831,288.9864
446.1321,0.1922,0.9397,0.5179,351.3043,253.4438,289.0027
446.1432,0.1903,0.939,0.5188,351.6143,253.343,288.9032
446.1547,0.1886,0.9383,0.5198,351.6952,253.2724,288.7244
