time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
492.7436,0.257,0.9378,0.4286,351.3084,246.7631,289.0594
492.7564,0.257,0.9371,0.4284,351.5252,247.5075,289.1284
492.7659,0.2587,0.9356,0.4305,350.4533,249.8275,287.078
492.7768,0.2604,0.9358,0.431,350,251.2679,287.2673
492.7878,0.2612,0.9351,0.4309,349.5818,250.8021,286.7669
492.7989,0.2613,0.9346,0.4309,349.888,250.6452,286.8508
492.8101,0.2617,0.9342,0.4313,350.0687,250.9521,286.7221
492.8215,0.262,0.9342,0.4315,349.8029,250.9599,286.8274
492.8325,0.2618,0.9342,0.4314,349.5031,250.7947,286.8824
492.8434,0.2614,0.9341,0.4313,349.3383,250.672,286.8636
492.8546,0.2607,0.934,0.4312,349.3683,250.4415,286.8753
492.8656,0.26,0.934,0.4311,349.4576,250.1936,286.9315
492.8768,0.259,0.9341,0.431,349.5868,249.7909,286.8799
492.8879,0.2583,0.9344,0.4307,349.4256,249.2365,287.0708
492.899,0.2576,0.9349,0.4307,349.5909,248.8306,287.391
492.9101,0.257,0.9355,0.4307,349.6988,248.3865,287.6204
492.9218,0.2562,0.9362,0.4306,349.8847,247.7541,288.0249
492.9324,0.2555,0.9369,0.4307,350.1369,247.204,288.3936
492.9435,0.2547,0.9378,0.4307,350.3468,246.7628,288.8451
492.9545,0.2535,0.9383,0.4311,350.726,246.5454,289.0119
492.9656,0.2524,0.9385,0.4317,350.9182,246.4396,288.8242
492.977,0.2509,0.9386,0.4322,351.1168,246.1297,288.6105
492.9879,0.2493,0.9385,0.4326,351.1552,245.6652,288.3685
492.9991,0.2476,0.9384,0.4333,350.9914,245.3721,288.116
493.0101,0.2462,0.9384,0.4347,350.5294,245.4824,287.7007
493.0215,0.2449,0.9386,0.4367,349.9919,246.034,287.3122
493.0325,0.2437,0.9388,0.4394,348.9961,246.5038,286.5419
493.0436,0.2426,0.9395,0.4419,348.7855,247.7069,287.0754
493.0547,0.2411,0.9398,0.4447,349.2321,248.5816,287.638
493.0659,0.2393,0.9397,0.4473,349.9484,249.1182,287.9405
493.0769,0.2371,0.9396,0.4497,350.8029,249.1082,288.1939
493.0879,0.235,0.9396,0.4521,351.4032,249.1296,288.5621
493.0991,0.2327,0.9396,0.4547,351.6616,249.1147,288.6122
493.1102,0.2304,0.9395,0.4574,351.5559,249.2821,288.3569
493.1214,0.2281,0.9396,0.46,351.2731,249.4686,288.1566
493.1326,0.2256,0.9398,0.4626,350.9187,249.5332,287.9567
493.1436,0.2231,0.9399,0.4651,350.7531,249.5427,287.7591
493.1549,0.2205,0.94,0.4676,350.7629,249.605,287.6012
493.1658,0.2179,0.9401,0.4701,350.9075,249.7048,287.5432
493.177,0.2152,0.9403,0.4725,351.2314,249.7794,287.6727
493.1879,0.2125,0.9405,0.4749,351.5984,249.8587,287.8613
493.1992,0.2099,0.9408,0.4771,351.878,249.9087,288.1967
493.2102,0.2072,0.9411,0.4793,352.0997,249.9595,288.4406
493.2213,0.2046,0.9415,0.4814,352.2003,249.9755,288.6411
493.2325,0.202,0.9418,0.4836,352.269,249.9488,288.771
493.2436,0.1994,0.9419,0.4857,352.4494,249.9232,288.8327
493.2548,0.1969,0.9419,0.488,352.7354,249.9904,288.8713
493.2657,0.1944,0.9418,0.4903,353.0265,250.132,288.9494
493.2771,0.1922,0.9416,0.4926,353.1943,250.3414,288.9139
493.2882,0.1899,0.9415,0.4949,353.2096,250.5497,288.7381
493.2992,0.1879,0.9413,0.497,352.9497,250.7037,288.5212
493.3103,0.1859,0.9411,0.499,352.5161,250.798,288.1453
493.3215,0.1839,0.9408,0.5008,352.19,250.8034,287.7339
493.3324,0.1819,0.9405,0.5024,352.1083,250.7541,287.4297
493.3437,0.1799,0.9401,0.5038,352.3561,250.6837,287.3527
493.3547,0.178,0.9398,0.5051,352.9874,250.6951,287.6325
493.3657,0.1761,0.9397,0.5064,353.6249,250.8077,288.051
493.377,0.1745,0.9396,0.5075,354.0301,250.9327,288.4729
