directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,targetAngle,type,cursor_rotation,target_vertPos,plane_setting,exp_version,home_x,home_y,home_z,trackerholderobject_movement_filename
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,178,12,42,454.1208,454.8654,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T178.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,179,12,43,455.743,456.5209,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T179.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,180,12,44,457.4209,458.0876,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T180.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,181,12,45,458.8876,459.6099,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T181.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,182,12,46,460.4876,461.21,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T182.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,183,12,47,461.9876,462.6656,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T183.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,184,12,48,463.4433,464.1877,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T184.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,185,12,49,464.9876,465.7098,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T185.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,186,12,50,466.4653,467.9433,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T186.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,187,12,51,468.6433,469.9213,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T187.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,188,12,52,470.5876,471.2877,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T188.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,189,12,53,472.0878,472.7878,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T189.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,190,12,54,473.5656,474.2657,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T190.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,191,12,55,475.0434,475.7434,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T191.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,192,12,56,476.4657,477.1102,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T192.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,193,12,57,477.888,478.543,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T193.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,194,12,58,479.2878,479.9653,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T194.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,195,12,59,480.7099,481.4101,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T195.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,196,12,60,482.3101,483.0099,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T196.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,197,12,61,483.6656,484.4101,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T197.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,198,12,62,485.1878,485.8658,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T198.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,199,12,63,486.6878,487.7881,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T199.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,200,12,64,488.4659,489.0435,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T200.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,201,12,65,489.7436,490.4103,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T201.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,202,12,66,491.2214,492.0658,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T202.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,203,12,67,492.7436,493.388,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T203.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,204,12,68,494.166,494.8438,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T204.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,205,12,69,495.6104,496.2215,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T205.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,206,12,70,496.9103,497.766,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T206.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,207,12,71,498.3882,499.0659,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T207.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,208,12,72,499.8103,500.4657,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T208.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,209,12,73,501.1881,501.8438,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T209.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,210,12,74,502.6216,503.4659,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T210.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,211,12,75,504.1105,504.7881,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T211.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,212,12,76,505.9106,506.6216,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T212.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,213,12,77,507.3214,507.9883,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T213.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,214,12,78,508.6658,509.2879,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T214.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,215,12,79,509.9102,510.5659,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T215.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,216,12,80,511.3103,511.9218,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T216.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,217,12,81,512.6436,513.366,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T217.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,218,12,82,514.144,514.7659,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T218.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,219,12,83,515.4437,516.1105,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T219.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,220,12,84,516.866,517.4881,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T220.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,221,12,85,518.1438,518.7881,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T221.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,222,12,86,519.566,520.2106,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T222.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,223,12,87,520.9661,521.5215,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T223.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,224,12,88,522.1661,523.0107,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T224.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,225,12,89,523.6221,524.2661,85,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T225.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,226,12,90,525.4105,526.2106,95,rotated,45,0,flat,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T226.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,227,13,1,526.9662,528.0109,40,nocursor,0,0,none,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T227.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,228,13,2,528.8886,529.3663,80,nocursor,0,0,none,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T228.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,229,13,3,530.144,530.6108,140,nocursor,0,0,none,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T229.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,230,13,4,532.5884,533.2667,60,nocursor,0,0,none,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T230.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,231,13,5,534.0443,534.6439,100,nocursor,0,0,none,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T231.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,232,13,6,536.0886,536.6889,120,nocursor,0,0,none,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T232.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,233,13,7,537.4886,538.0664,140,nocursor,0,0,none,A,0.2614922,0.9353135,0.4298728,trackerholderobject_movement_T233.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,234,13,8,540.0663,540.6442,60,nocursor,0,0,none,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T234.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,235,13,9,541.5222,542.0889,120,nocursor,0,0,none,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T235.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,236,13,10,542.8446,543.3887,100,nocursor,0,0,none,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T236.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,237,13,11,544.3221,544.8447,80,nocursor,0,0,none,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T237.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,238,13,12,545.522,546.1664,40,nocursor,0,0,none,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T238.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,239,14,1,547.1666,548.5888,85,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T239.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,240,14,2,549.5444,550.1889,95,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T240.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,241,14,3,550.8889,551.5665,95,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T241.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,242,14,4,552.2446,553.122,85,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T242.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,243,14,5,553.7442,554.3889,85,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T243.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,244,14,6,555.1222,556.0221,95,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T244.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,245,14,7,556.7222,557.3666,85,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T245.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,246,14,8,558.1666,558.7444,95,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T246.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,247,14,9,559.4444,560.3667,85,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T247.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,248,14,10,561.1446,561.6889,95,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T248.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,249,14,11,562.4001,563.0444,95,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T249.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,250,14,12,563.7666,564.4887,85,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T250.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,251,14,13,565.2222,566.0892,85,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T251.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,252,14,14,566.7667,567.4221,95,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T252.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,253,15,1,568.0667,568.6445,80,nocursor,0,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T253.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,254,15,2,569.9111,570.4664,140,nocursor,0,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T254.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,255,15,3,571.2888,571.811,100,nocursor,0,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T255.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,256,15,4,572.6111,573.1224,120,nocursor,0,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T256.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,257,15,5,573.9889,574.5446,40,nocursor,0,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T257.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,258,15,6,575.3669,575.8894,60,nocursor,0,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T258.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,259,15,7,576.5225,577.1224,60,nocursor,0,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T259.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,260,15,8,577.8891,578.4449,100,nocursor,0,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T260.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,261,15,9,579.2224,579.8001,40,nocursor,0,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T261.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,262,15,10,580.7891,581.4003,120,nocursor,0,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T262.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,263,15,11,582.2671,582.7889,80,nocursor,0,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T263.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,264,15,12,584.867,585.4447,140,nocursor,0,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T264.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,265,16,1,586.6671,587.6671,85,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T265.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,266,16,2,589.067,590.0005,95,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T266.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,267,16,3,590.9225,591.567,95,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T267.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,268,16,4,592.567,593.345,85,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T268.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,269,16,5,594.0226,594.6893,95,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T269.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,270,16,6,595.4893,596.9004,85,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T270.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,271,16,7,597.8449,598.6894,85,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T271.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,272,16,8,599.3669,600.5891,95,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T272.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,273,16,9,601.4225,602.6227,85,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T273.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,274,16,10,603.2673,604.3894,95,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T274.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,275,16,11,605.1448,605.8893,85,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T275.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,276,16,12,606.6898,607.3672,95,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T276.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,277,16,13,608.2227,608.8673,95,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T277.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,278,16,14,609.7672,610.4673,85,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T278.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,279,17,1,611.2672,611.8231,140,nocursor,0,20,none,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T279.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,280,17,2,612.7672,613.2897,60,nocursor,0,20,none,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T280.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,281,17,3,614.145,614.6672,100,nocursor,0,20,none,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T281.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,282,17,4,615.4453,616.1005,40,nocursor,0,20,none,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T282.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,283,17,5,616.9453,617.4454,120,nocursor,0,20,none,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T283.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,284,17,6,618.623,619.1898,80,nocursor,0,20,none,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T284.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,285,17,7,619.9453,620.4897,100,nocursor,0,20,none,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T285.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,286,17,8,621.2453,621.7674,140,nocursor,0,20,none,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T286.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,287,17,9,622.5451,623.0453,40,nocursor,0,20,none,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T287.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,288,17,10,624.2454,624.7673,60,nocursor,0,20,none,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T288.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,289,17,11,625.601,626.1674,120,nocursor,0,20,none,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T289.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,290,17,12,626.9453,627.4676,80,nocursor,0,20,none,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T290.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,291,18,1,628.2897,629.323,95,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T291.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,292,18,2,629.9895,630.6453,85,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T292.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,293,18,3,631.3227,632.0228,85,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T293.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,294,18,4,633.6231,634.5453,95,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T294.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,295,18,5,635.4453,636.2455,85,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T295.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,296,18,6,638.0676,639.2232,95,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T296.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,297,18,7,640.001,640.8234,85,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T297.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,298,18,8,641.6232,642.3676,95,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T298.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,299,18,9,643.2009,643.9453,85,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T299.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,300,18,10,644.8675,645.801,95,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T300.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,301,18,11,646.5899,647.3898,95,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T301.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,302,18,12,648.0899,648.968,85,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T302.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,303,18,13,649.6899,650.4454,85,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T303.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,304,18,14,651.2234,651.9677,95,rotated,45,0,flat,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T304.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,305,19,1,652.8234,653.9455,40,nocursor,0,20,tilt,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T305.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,306,19,2,654.7899,655.2899,80,nocursor,0,20,tilt,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T306.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,307,19,3,656.1678,656.59,120,nocursor,0,20,tilt,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T307.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,308,19,4,657.4454,657.923,60,nocursor,0,20,tilt,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T308.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,309,19,5,659.1233,659.6898,100,nocursor,0,20,tilt,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T309.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,310,19,6,660.89,661.4457,140,nocursor,0,20,tilt,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T310.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,311,19,7,662.3455,663.09,40,nocursor,0,20,tilt,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T311.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,312,19,8,663.9902,664.5676,100,nocursor,0,20,tilt,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T312.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,313,19,9,665.8678,666.4899,60,nocursor,0,20,tilt,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T313.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,314,19,10,667.3678,668.001,80,nocursor,0,20,tilt,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T314.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,315,19,11,669.2456,669.8012,120,nocursor,0,20,tilt,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T315.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,316,19,12,671.3234,671.9235,140,nocursor,0,20,tilt,A,0.2565182,0.921059,0.4300571,trackerholderobject_movement_T316.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,317,20,1,673.3903,717.7043,90,instruction,0,0,none,A,0.2547389,0.9269775,0.428616,trackerholderobject_movement_T317.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,318,21,1,717.7043,721.2352,85,rotated,45,0,flat,A,0.2547389,0.9269775,0.428616,trackerholderobject_movement_T318.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,319,21,2,722.3909,723.4241,95,rotated,45,0,flat,A,0.2547389,0.9269775,0.428616,trackerholderobject_movement_T319.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,320,21,3,724.2911,725.1353,85,rotated,45,0,flat,A,0.2547389,0.9269775,0.428616,trackerholderobject_movement_T320.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,321,21,4,725.9463,726.7463,95,rotated,45,0,flat,A,0.2547389,0.9269775,0.428616,trackerholderobject_movement_T321.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,322,21,5,727.5353,728.2241,95,rotated,45,0,flat,A,0.2547389,0.9269775,0.428616,trackerholderobject_movement_T322.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,323,21,6,728.9907,729.7686,85,rotated,45,0,flat,A,0.2547389,0.9269775,0.428616,trackerholderobject_movement_T323.csv
reachWithPlane_A/002/S001,reachWithPlane_A,002,1,324,21,7,730.5688,731.2688,95,rotated,45,0,flat,A,0.2547389,0.9269775,0.428616,trackerholderobject_movement_T324.csv
