timestamp,log_type,message
113.106,Log,Reach Time: 0.7600021
114.5062,Log,Reach Time: 0.7400055
116.0056,Log,Reach Time: 0.8000031
117.4061,Log,Reach Time: 0.7399979
118.9503,Log,Reach Time: 0.8600006
120.3288,Log,Reach Time: 0.8000031
121.8839,Log,Reach Time: 0.8199997
123.2836,Log,Reach Time: 0.7000046
124.7841,Log,Reach Time: 0.840004
126.3063,Log,Reach Time: 0.7599945
127.884,Log,Reach Time: 0.6600037
128.5507,Log,setting to flat. current r_x: 0
129.2282,Log,Reach Time: 0.6800079
130.5835,Log,Reach Time: 0.6000061
132.028,Log,Reach Time: 0.6400146
133.5509,Log,Reach Time: 0.5399933
134.8503,Log,Reach Time: 0.5599976
136.2056,Log,Reach Time: 0.6399994
137.5835,Log,Reach Time: 0.5800018
139.0058,Log,Reach Time: 0.5599976
140.3615,Log,Reach Time: 0.5599976
141.7504,Log,Reach Time: 0.5
143.0503,Log,Reach Time: 0.5599976
144.3838,Log,Reach Time: 0.6199951
145.7838,Log,Reach Time: 0.6800079
147.2059,Log,Reach Time: 0.7599945
148.4283,Log,Reach Time: 0.5800018
149.8506,Log,Reach Time: 0.6199951
151.184,Log,Reach Time: 0.6799927
152.6284,Log,Reach Time: 0.7400055
154.0842,Log,Reach Time: 0.7799988
155.4285,Log,Reach Time: 0.6999969
156.7283,Log,Reach Time: 0.5800018
158.062,Log,Reach Time: 0.6999969
159.4068,Log,Reach Time: 0.7200012
160.7509,Log,Reach Time: 0.6599884
161.9843,Log,Reach Time: 0.6000061
163.3845,Log,Reach Time: 0.7599945
164.5509,Log,Reach Time: 0.5200043
166.0845,Log,Reach Time: 0.4600067
167.384,Log,Reach Time: 0.5799866
168.6283,Log,Reach Time: 0.5399933
169.9063,Log,Reach Time: 0.4799957
171.2062,Log,Reach Time: 0.5800018
172.5287,Log,Reach Time: 0.6399994
173.8846,Log,Reach Time: 0.5399933
175.2517,Log,Reach Time: 0.519989
177.7508,Log,Reach Time: 0.5399933
180.1981,Log,Home Position Transformed: (0.2536629 0.9405037 0.4277556)
180.8845,Log,Reach Time: 0.6799927
182.2845,Log,Reach Time: 0.6000061
184.1621,Log,Reach Time: 0.9399872
185.4297,Log,Reach Time: 0.6000061
187.0067,Log,Reach Time: 0.7200012
188.3845,Log,Reach Time: 0.7999878
189.8069,Log,Reach Time: 0.8200073
191.2291,Log,Reach Time: 0.7200012
192.7288,Log,Reach Time: 0.6800079
194.0834,Log,Reach Time: 0.7000122
195.4505,Log,Reach Time: 0.7000122
196.8291,Log,Reach Time: 0.7200012
198.1066,Log,Reach Time: 0.6799927
199.5069,Log,Reach Time: 0.7400055
200.9069,Log,Reach Time: 0.7200012
202.207,Log,Reach Time: 0.6800079
203.6067,Log,Reach Time: 0.7599945
204.94,Log,Reach Time: 0.5400085
206.2624,Log,Reach Time: 0.5200043
207.5291,Log,Reach Time: 0.519989
208.9404,Log,Reach Time: 0.6800079
210.3402,Log,Reach Time: 0.4799957
211.6404,Log,Reach Time: 0.480011
212.9623,Log,Reach Time: 0.5399933
214.2069,Log,Reach Time: 0.5
215.5292,Log,Reach Time: 0.6399994
216.8627,Log,Reach Time: 0.5200043
218.1291,Log,Reach Time: 0.5800018
222.6654,Log,Home Position Transformed: (0.2505434 0.9442691 0.4272613)
361.4558,Log,Home Position Transformed: (0.2558641 0.9290449 0.4321297)
364.3002,Log,Home Position Transformed: (0.2559751 0.9291801 0.4321081)
365.678,Log,running end and prepare
367.2424,Log,Reach Time: 1.579987
370.3871,Log,Reach Time: 0.7799988
372.0647,Log,Reach Time: 0.8800049
373.5339,Log,Home Position Transformed: (0.2614922 0.9353135 0.4298728)
374.4646,Log,Reach Time: 0.9200134
375.2869,Log,setting to flat. current r_x: 340
378.109,Log,Reach Time: 2.820007
381.6646,Log,Reach Time: 2.660004
384.1092,Log,Reach Time: 1.440002
386.8646,Log,Reach Time: 1.699982
389.6646,Log,Reach Time: 1.580017
391.8647,Log,Reach Time: 1.199982
394.3093,Log,Reach Time: 1.119995
396.2647,Log,Reach Time: 0.9599915
397.9871,Log,Reach Time: 0.8199768
399.6647,Log,Reach Time: 0.8000183
401.5092,Log,Reach Time: 0.8999939
403.2204,Log,Reach Time: 0.8399963
405.0648,Log,Reach Time: 0.8999939
406.887,Log,Reach Time: 0.9400024
409.0871,Log,Reach Time: 1.019989
411.065,Log,Reach Time: 1.100006
413.0651,Log,Reach Time: 1.140015
415.2651,Log,Reach Time: 1.23999
416.8093,Log,Reach Time: 0.8999939
418.5207,Log,Reach Time: 0.8599854
420.1654,Log,Reach Time: 0.7600098
421.8429,Log,Reach Time: 0.8200073
423.6095,Log,Reach Time: 0.8199768
425.2095,Log,Reach Time: 0.7799988
426.821,Log,Reach Time: 0.7799988
428.6428,Log,Reach Time: 0.8200073
430.1096,Log,Reach Time: 0.6999817
432.3209,Log,Reach Time: 1.339996
433.8097,Log,Reach Time: 0.7999878
435.2875,Log,Reach Time: 0.6800232
436.8209,Log,Reach Time: 0.7200012
438.3872,Log,Reach Time: 0.7200012
440.0096,Log,Reach Time: 0.8000183
441.543,Log,Reach Time: 0.6999817
443.0876,Log,Reach Time: 0.7200012
444.5876,Log,Reach Time: 0.7799988
446.1653,Log,Reach Time: 0.7799988
447.7432,Log,Reach Time: 0.7399902
449.8207,Log,Reach Time: 1.259979
451.5095,Log,Reach Time: 0.8600159
453.2874,Log,Reach Time: 0.6199951
454.8654,Log,Reach Time: 0.7399902
456.5209,Log,Reach Time: 0.7799988
458.0876,Log,Reach Time: 0.6600037
459.6099,Log,Reach Time: 0.7199707
461.21,Log,Reach Time: 0.7200012
462.6656,Log,Reach Time: 0.6800232
464.1877,Log,Reach Time: 0.7399902
465.7098,Log,Reach Time: 0.7200012
467.9433,Log,Reach Time: 1.480011
469.9213,Log,Reach Time: 1.279999
471.2877,Log,Reach Time: 0.7000122
472.7878,Log,Reach Time: 0.7000122
474.2657,Log,Reach Time: 0.6999817
475.7434,Log,Reach Time: 0.7000122
477.1102,Log,Reach Time: 0.6399841
478.543,Log,Reach Time: 0.6600037
479.9653,Log,Reach Time: 0.6799927
481.4101,Log,Reach Time: 0.7000122
483.0099,Log,Reach Time: 0.7000122
484.4101,Log,Reach Time: 0.7399902
485.8658,Log,Reach Time: 0.6799927
487.7881,Log,Reach Time: 1.100006
489.0435,Log,Reach Time: 0.5799866
490.4103,Log,Reach Time: 0.6600037
492.0658,Log,Reach Time: 0.8399963
493.388,Log,Reach Time: 0.6399841
494.8438,Log,Reach Time: 0.6799927
496.2215,Log,Reach Time: 0.6200256
497.766,Log,Reach Time: 0.8599854
499.0659,Log,Reach Time: 0.6800232
500.4657,Log,Reach Time: 0.6600037
501.8438,Log,Reach Time: 0.6600037
503.4659,Log,Reach Time: 0.8399963
504.7881,Log,Reach Time: 0.6800232
506.6216,Log,Reach Time: 0.7200012
507.9883,Log,Reach Time: 0.6600037
509.2879,Log,Reach Time: 0.6199951
510.5659,Log,Reach Time: 0.6600037
511.9218,Log,Reach Time: 0.6199951
513.366,Log,Reach Time: 0.7199707
514.7659,Log,Reach Time: 0.6199951
516.1105,Log,Reach Time: 0.6599731
517.4881,Log,Reach Time: 0.6199951
518.7881,Log,Reach Time: 0.6399536
520.2106,Log,Reach Time: 0.6400146
521.5215,Log,Reach Time: 0.5599976
523.0107,Log,Reach Time: 0.8400269
524.2661,Log,Reach Time: 0.6400146
526.2106,Log,Reach Time: 0.8000488
528.0109,Log,Reach Time: 1.040039
529.3663,Log,Reach Time: 0.4799805
530.6108,Log,Reach Time: 0.4599609
533.2667,Log,Reach Time: 0.6799927
534.6439,Log,Reach Time: 0.6000366
536.6889,Log,Reach Time: 0.5999756
538.0664,Log,Reach Time: 0.5800171
540.0467,Log,Home Position Transformed: (0.2565182 0.921059 0.4300571)
540.6442,Log,Reach Time: 0.5800171
542.0889,Log,Reach Time: 0.5600586
543.3887,Log,Reach Time: 0.5400391
544.8447,Log,Reach Time: 0.5199585
546.1664,Log,Reach Time: 0.6400146
547.1666,Log,setting to flat. current r_x: 1.001791E-05
548.5888,Log,Reach Time: 1.420044
550.1889,Log,Reach Time: 0.6400146
551.5665,Log,Reach Time: 0.6799927
553.122,Log,Reach Time: 0.8800049
554.3889,Log,Reach Time: 0.6400146
556.0221,Log,Reach Time: 0.8999634
557.3666,Log,Reach Time: 0.6400146
558.7444,Log,Reach Time: 0.5800171
560.3667,Log,Reach Time: 0.9199829
561.6889,Log,Reach Time: 0.539978
563.0444,Log,Reach Time: 0.6400146
564.4887,Log,Reach Time: 0.7199707
566.0892,Log,Reach Time: 0.8600464
567.4221,Log,Reach Time: 0.6599731
568.0667,Log,setting to flat. current r_x: 0
568.6445,Log,Reach Time: 0.5800171
570.4664,Log,Reach Time: 0.5599976
571.811,Log,Reach Time: 0.5200195
573.1224,Log,Reach Time: 0.5200195
574.5446,Log,Reach Time: 0.5599976
575.8894,Log,Reach Time: 0.5200195
577.1224,Log,Reach Time: 0.6000366
578.4449,Log,Reach Time: 0.5599976
579.8001,Log,Reach Time: 0.5800171
581.4003,Log,Reach Time: 0.6199951
582.7889,Log,Reach Time: 0.5199585
585.4447,Log,Reach Time: 0.5800171
586.6671,Log,setting to flat. current r_x: 0
587.6671,Log,Reach Time: 1
590.0005,Log,Reach Time: 0.9400024
591.567,Log,Reach Time: 0.6400146
593.345,Log,Reach Time: 0.7799683
594.6893,Log,Reach Time: 0.6600342
596.9004,Log,Reach Time: 1.419983
598.6894,Log,Reach Time: 0.8400269
600.5891,Log,Reach Time: 1.220032
602.6227,Log,Reach Time: 1.200012
604.3894,Log,Reach Time: 1.119995
605.8893,Log,Reach Time: 0.7399902
607.3672,Log,Reach Time: 0.6799927
608.8673,Log,Reach Time: 0.6400146
610.4673,Log,Reach Time: 0.6999512
611.8231,Log,Reach Time: 0.5599976
613.2897,Log,Reach Time: 0.5199585
614.6672,Log,Reach Time: 0.5199585
616.1005,Log,Reach Time: 0.6599731
617.4454,Log,Reach Time: 0.5
619.1898,Log,Reach Time: 0.5599976
620.4897,Log,Reach Time: 0.539978
621.7674,Log,Reach Time: 0.5200195
623.0453,Log,Reach Time: 0.5
624.7673,Log,Reach Time: 0.5200195
626.1674,Log,Reach Time: 0.5599976
627.4676,Log,Reach Time: 0.5199585
628.2897,Log,setting to flat. current r_x: 0
629.323,Log,Reach Time: 1.040039
630.6453,Log,Reach Time: 0.6600342
632.0228,Log,Reach Time: 0.6999512
634.5453,Log,Reach Time: 0.9199829
636.2455,Log,Reach Time: 0.7999878
639.2232,Log,Reach Time: 1.159973
640.8234,Log,Reach Time: 0.8200073
642.3676,Log,Reach Time: 0.7399902
643.9453,Log,Reach Time: 0.7399902
645.801,Log,Reach Time: 0.9400024
647.3898,Log,Reach Time: 0.8000488
648.968,Log,Reach Time: 0.8800049
650.4454,Log,Reach Time: 0.7600098
651.9677,Log,Reach Time: 0.7399902
653.9455,Log,Reach Time: 1.119995
655.2899,Log,Reach Time: 0.5
656.59,Log,Reach Time: 0.4199829
657.923,Log,Reach Time: 0.4799805
659.6898,Log,Reach Time: 0.5599976
661.4457,Log,Reach Time: 0.5599976
663.09,Log,Reach Time: 0.7399902
664.5676,Log,Reach Time: 0.5800171
666.4899,Log,Reach Time: 0.6199951
668.001,Log,Reach Time: 0.6400146
669.8012,Log,Reach Time: 0.5599976
671.9235,Log,Reach Time: 0.5999756
714.5377,Log,Home Position Transformed: (0.2547389 0.9269775 0.428616)
717.7043,Log,running end and prepare
717.7043,Log,setting to flat. current r_x: 340
721.2352,Log,Reach Time: 3.519958
723.4241,Log,Reach Time: 1.039978
725.1353,Log,Reach Time: 0.8400269
726.7463,Log,Reach Time: 0.7999878
728.2241,Log,Reach Time: 0.7000122
729.7686,Log,Reach Time: 0.7800293
731.2688,Log,Reach Time: 0.7000122
732.7242,Log,Reach Time: 0.7600098
734.1686,Log,Reach Time: 0.7199707
735.6242,Log,Reach Time: 0.7200317
737.0241,Log,Reach Time: 0.6999512
738.5242,Log,Reach Time: 0.7599487
740.1688,Log,Reach Time: 0.7399902
741.5471,Log,Reach Time: 0.6599731
742.9909,Log,Reach Time: 0.7000122
744.6243,Log,Reach Time: 0.9199829
745.9467,Log,Reach Time: 0.6199951
747.3911,Log,Reach Time: 0.6600342
748.7244,Log,Reach Time: 0.5800171
750.0684,Log,Reach Time: 0.6199951
751.7019,Log,Reach Time: 0.8400269
752.991,Log,Reach Time: 0.6599731
754.5911,Log,Reach Time: 0.8599854
755.9912,Log,Reach Time: 0.7199707
757.5467,Log,Reach Time: 0.7600098
758.9691,Log,Reach Time: 0.6399536
760.4023,Log,Reach Time: 0.6199951
761.847,Log,Reach Time: 0.6799927
763.2023,Log,Reach Time: 0.6600342
764.6689,Log,Reach Time: 0.6199951
766.0023,Log,Reach Time: 0.7000122
767.4024,Log,Reach Time: 0.6199951
768.7804,Log,Reach Time: 0.7199707
770.1804,Log,Reach Time: 0.6799927
771.8022,Log,Reach Time: 0.9000244
773.2691,Log,Reach Time: 0.7600098
774.6467,Log,Reach Time: 0.6999512
776.169,Log,Reach Time: 0.6599731
777.7471,Log,Reach Time: 0.8400269
779.1246,Log,Reach Time: 0.6799927
780.5471,Log,Reach Time: 0.6400146
782.0029,Log,Reach Time: 0.5400391
783.2693,Log,Reach Time: 0.5200195
784.5694,Log,Reach Time: 0.6199951
785.9029,Log,Reach Time: 0.5599976
787.2471,Log,Reach Time: 0.5200195
788.6693,Log,Reach Time: 0.5
790.0026,Log,Reach Time: 0.5400391
791.6027,Log,Reach Time: 0.5599976
793.0027,Log,Reach Time: 0.5599976
794.4697,Log,Reach Time: 0.6399536
795.8696,Log,Reach Time: 0.5200195
796.7249,Log,setting to flat. current r_x: 1.001791E-05
797.6472,Log,Reach Time: 0.9199829
799.0806,Log,Reach Time: 0.6599731
801.025,Log,Reach Time: 0.8199463
802.6472,Log,Reach Time: 0.7399902
804.0807,Log,Reach Time: 0.7999878
805.4473,Log,Reach Time: 0.7200317
806.9028,Log,Reach Time: 0.6799927
808.2806,Log,Reach Time: 0.6799927
809.6475,Log,Reach Time: 0.6199951
811.6807,Log,Reach Time: 0.7600098
813.103,Log,Reach Time: 0.7000122
814.5028,Log,Reach Time: 0.6600342
815.9698,Log,Reach Time: 0.6799927
817.3029,Log,Reach Time: 0.5999756
818.0698,Log,setting to flat. current r_x: 0
818.5695,Log,Reach Time: 0.5
820.0806,Log,Reach Time: 0.5
821.403,Log,Reach Time: 0.5799561
822.6696,Log,Reach Time: 0.4799805
824.025,Log,Reach Time: 0.5799561
825.4031,Log,Reach Time: 0.5799561
827.1031,Log,Reach Time: 0.5800171
828.4254,Log,Reach Time: 0.4799805
830.0032,Log,Reach Time: 0.5400391
831.2698,Log,Reach Time: 0.5200195
832.6252,Log,Reach Time: 0.5599976
834.0696,Log,Reach Time: 0.6799927
834.881,Log,setting to flat. current r_x: 0
835.8698,Log,Reach Time: 0.9799805
837.8479,Log,Reach Time: 0.7399902
839.3254,Log,Reach Time: 0.6800537
840.8698,Log,Reach Time: 0.6600342
842.37,Log,Reach Time: 0.7000122
843.9254,Log,Reach Time: 0.7600098
845.4034,Log,Reach Time: 0.7000122
846.9033,Log,Reach Time: 0.7000122
848.3701,Log,Reach Time: 0.7399902
850.0255,Log,Reach Time: 0.8599854
851.4811,Log,Reach Time: 0.7000122
853.2035,Log,Reach Time: 1
854.5258,Log,Reach Time: 0.5999756
855.9036,Log,Reach Time: 0.6399536
857.1704,Log,Reach Time: 0.5200195
858.7482,Log,Reach Time: 0.4799805
860.5037,Log,Reach Time: 0.5800171
861.8039,Log,Reach Time: 0.539978
863.1261,Log,Reach Time: 0.4800415
864.6039,Log,Reach Time: 0.5800171
865.9261,Log,Reach Time: 0.6199951
867.2261,Log,Reach Time: 0.5800171
869.3814,Log,Reach Time: 0.6400146
870.7819,Log,Reach Time: 0.539978
872.1707,Log,Reach Time: 0.5800171
874.5707,Log,Reach Time: 0.6600342
875.704,Log,setting to flat. current r_x: 0
876.8483,Log,Reach Time: 1.140015
878.4038,Log,Reach Time: 0.7199707
879.7259,Log,Reach Time: 0.6799927
881.4261,Log,Reach Time: 1
882.9482,Log,Reach Time: 0.8400269
884.5815,Log,Reach Time: 0.8199463
886.804,Log,Reach Time: 0.8400269
889.1262,Log,Reach Time: 0.9800415
890.8261,Log,Reach Time: 0.8200073
892.4039,Log,Reach Time: 0.7600098
893.9706,Log,Reach Time: 0.7600098
895.5041,Log,Reach Time: 0.8000488
896.9706,Log,Reach Time: 0.7199707
898.5262,Log,Reach Time: 0.7599487
900.271,Log,Reach Time: 0.960022
901.6263,Log,Reach Time: 0.5
903.5261,Log,Reach Time: 0.5799561
904.9039,Log,Reach Time: 0.5
906.3486,Log,Reach Time: 0.6199951
907.8263,Log,Reach Time: 0.5599976
909.2707,Log,Reach Time: 0.6000366
910.6819,Log,Reach Time: 0.5200195
912.1263,Log,Reach Time: 0.5200195
913.6485,Log,Reach Time: 0.5999756
915.155,Log,Reach Time: 0.5199585
916.7708,Log,Reach Time: 0.7400513
