time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
651.2234,0.2561,0.9275,0.4301,355.3934,251.1468,283.1898
651.2361,0.2557,0.9276,0.4278,356.2445,250.3002,284.1786
651.2454,0.2561,0.9287,0.4272,356.2924,250.6474,284.6944
651.2563,0.2575,0.929,0.4295,355.5916,252.6027,284.0577
651.2674,0.2586,0.9288,0.4298,355.9242,253.3985,283.9433
651.2786,0.2588,0.9283,0.4299,356.2669,253.2781,283.4252
651.2899,0.2592,0.9283,0.4297,356.2075,253.4928,283.8757
651.3008,0.2594,0.9279,0.4298,355.9796,253.4058,283.5438
651.312,0.2596,0.9275,0.4301,355.712,253.5079,283.4294
651.323,0.2597,0.9272,0.4304,355.2157,253.6328,283.145
651.3347,0.2596,0.9271,0.4304,355.2525,253.5768,283.1483
651.3455,0.2594,0.9271,0.4302,355.2652,253.4182,283.2904
651.3566,0.2593,0.9273,0.4302,355.3637,253.3812,283.321
651.3675,0.2591,0.9277,0.4301,355.3691,253.3194,283.3598
651.3787,0.2586,0.9281,0.4297,355.5578,253.0775,283.5427
651.3899,0.2582,0.9284,0.4296,355.7489,252.8417,283.7462
651.4009,0.2577,0.9288,0.4296,355.7829,252.5121,283.8977
651.412,0.2572,0.9293,0.4297,355.7985,252.1397,284.1687
651.4231,0.2568,0.93,0.4298,355.7391,251.6783,284.5344
651.4342,0.2564,0.9308,0.43,355.8125,251.2289,284.9511
651.4456,0.2558,0.9316,0.4301,355.8856,250.8031,285.3239
651.4564,0.2552,0.9322,0.4304,355.9868,250.5337,285.3124
651.4677,0.2545,0.9327,0.4309,356.1025,250.394,285.2457
651.4788,0.2536,0.933,0.4313,356.1521,250.1799,285.0545
651.4902,0.2526,0.9333,0.4316,356.1828,249.9186,284.9138
651.5009,0.2513,0.9333,0.4317,356.2628,249.4709,284.6712
651.512,0.2499,0.9332,0.4317,356.4098,249.0089,284.4324
651.5232,0.2485,0.9331,0.432,356.5598,248.6886,284.3699
651.5344,0.247,0.9329,0.4328,356.7163,248.6898,284.2813
651.5455,0.2457,0.9328,0.4342,356.8889,249.0195,284.2197
651.5566,0.2446,0.9329,0.4363,356.3273,249.4627,283.5726
651.5676,0.2436,0.9337,0.4386,356.0064,250.3114,283.956
651.579,0.2427,0.9347,0.4412,355.9403,251.1111,284.6728
651.5898,0.2415,0.9352,0.4439,355.8072,251.517,284.7444
651.601,0.2401,0.9358,0.4467,355.6798,251.7526,284.6817
651.6121,0.2385,0.9362,0.4496,355.4772,251.9615,284.6097
651.6232,0.2367,0.9366,0.4526,355.2586,252.176,284.4779
651.6344,0.2346,0.9369,0.4558,355.1227,252.4718,284.3664
651.6456,0.2325,0.9371,0.4588,355.0838,252.7957,284.3442
651.6566,0.2302,0.9373,0.4618,355.1897,253.0759,284.5212
651.6676,0.2279,0.9375,0.4647,355.4348,253.3356,284.7737
651.6788,0.2255,0.9377,0.4676,355.8041,253.5692,285.1284
651.6901,0.223,0.9378,0.4705,356.1093,253.7449,285.4763
651.701,0.2205,0.9378,0.4734,356.3982,253.8027,285.6179
651.7122,0.2179,0.9376,0.4762,356.6142,253.8288,285.5251
651.7232,0.2154,0.9372,0.4792,356.6165,253.8369,285.1393
651.7344,0.2129,0.9366,0.4821,356.5266,253.8598,284.6091
651.7453,0.2103,0.9361,0.485,356.4787,253.9452,284.2347
651.7565,0.2078,0.9356,0.4878,356.4558,254.0865,284.0789
651.7676,0.2054,0.9352,0.4904,356.5143,254.2649,284.2456
651.7789,0.2029,0.9348,0.4928,356.8061,254.5164,284.6916
651.7901,0.2004,0.9343,0.495,357.1709,254.6677,285.0152
651.8013,0.1978,0.9334,0.4969,357.6428,254.6195,285.0423
651.8121,0.1951,0.9324,0.4986,357.9757,254.4406,284.8256
651.8233,0.1924,0.9313,0.5001,358.1852,254.1277,284.279
651.8344,0.1899,0.9303,0.5015,358.2931,253.8829,283.7193
651.8455,0.1874,0.9294,0.5028,358.3484,253.7059,283.3824
651.8566,0.1851,0.9286,0.5039,358.4598,253.5387,283.2051
651.8679,0.1829,0.9278,0.505,358.6836,253.4364,283.0862
651.8788,0.1807,0.9269,0.5061,359.0547,253.3798,283.0669
651.89,0.1787,0.926,0.5071,359.5568,253.3047,283.0645
651.9012,0.1768,0.9252,0.5081,0.0216,253.2552,283.1804
651.9121,0.175,0.9247,0.509,0.3096,253.2144,283.3482
651.9233,0.1734,0.9241,0.5099,0.3999,253.1692,283.4022
651.9343,0.1719,0.9235,0.5108,0.3662,253.1338,283.1816
651.9455,0.1705,0.9227,0.5117,0.2618,253.0788,282.8363
651.9568,0.1692,0.9218,0.5125,0.115,252.947,282.4651
